Request_ID,Customer_ID,Account_ID,Request_Type,Created_Date,Assigned_Team,Priority,SLA_Hours,Resolved_Date,Status,Resolution_Hours,Escalation_Flag
SR0000203,C001716,A0005782,Account Closure,2026-04-29 23:00:00,Customer Service,Low,24,2026-05-01 07:00:00,Closed,32.0,Yes
SR0000204,C000031,A0005096,Mobile Update,2024-10-13 17:00:00,Branch Ops,High,24,2024-10-14 08:00:00,Resolved,15.0,No
SR0000205,C001506,A0006153,Account Activation,2025-12-21 15:00:00,Cards Team,Medium,72,,Pending,,No
SR0000206,C000880,A0001487,Account Activation,2026-03-12 07:00:00,Branch Ops,Medium,48,2026-03-13 05:00:00,Resolved,22.0,No
SR0000207,C001887,A0003552,Email Update,2024-05-19 03:00:00,Branch Ops,Medium,24,2024-05-20 01:00:00,Resolved,22.0,No
SR0000208,C000804,A0003151,Debit Card Request,2024-08-10 12:00:00,KYC Team,High,48,2024-08-11 06:00:00,Closed,18.0,No
SR0000209,C000052,A0002901,Mobile Update,2024-05-19 08:00:00,Account Ops,Low,48,2024-05-19 10:00:00,Resolved,2.0,No
SR0000210,C002535,A0004114,Name Change,2025-11-23 04:00:00,Account Ops,Low,72,2025-11-25 13:00:00,Closed,57.0,No
SR0000211,C001606,A0005421,KYC Update,2025-09-29 17:00:00,Account Ops,Low,48,2025-10-01 19:00:00,Resolved,50.0,Yes
SR0000212,C004418,A0002662,KYC Update,2025-08-06 16:00:00,Account Ops,Medium,48,2025-08-07 19:00:00,Resolved,27.0,No
SR0000213,C003882,A0003981,KYC Update,2025-10-26 19:00:00,KYC Team,Medium,72,2025-10-30 19:00:00,Resolved,96.0,Yes
SR0000214,C002622,A0001214,Email Update,2025-08-29 11:00:00,Cards Team,Medium,24,2025-08-30 10:00:00,Resolved,23.0,Yes
SR0000215,C004956,A0004076,Mobile Update,2025-11-12 08:00:00,Account Ops,Low,24,2025-11-12 19:00:00,Resolved,11.0,Yes
SR0000216,C000610,A0001658,Address Change,2025-11-27 08:00:00,Cards Team,Medium,24,2025-11-30 13:00:00,Resolved,77.0,Yes
SR0000217,C002087,A0002987,Debit Card Request,2025-07-23 06:00:00,Cards Team,Medium,24,2025-07-26 10:00:00,Closed,76.0,Yes
SR0000218,C000403,A0004220,Debit Card Request,2024-03-17 08:00:00,KYC Team,High,48,2024-03-18 05:00:00,Resolved,21.0,No
SR0000219,C002788,A0003859,Email Update,2025-03-15 19:00:00,Branch Ops,Low,48,2025-03-16 19:00:00,Resolved,24.0,No
SR0000220,C004831,A0006413,Debit Card Request,2025-12-31 00:00:00,Cards Team,Medium,24,,Pending,,No
SR0000221,C004487,A0003923,Account Activation,2025-06-20 13:00:00,Cards Team,High,24,,Pending,,No
SR0000222,C004414,A0005546,Address Change,2024-01-10 20:00:00,KYC Team,Medium,48,2024-01-11 07:00:00,Resolved,11.0,Yes
SR0000223,C001953,A0002364,KYC Update,2024-12-11 07:00:00,Customer Service,Low,48,2024-12-12 12:00:00,Resolved,29.0,No
SR0000224,C001722,A0004040,Account Closure,2024-08-13 05:00:00,Cards Team,High,48,2024-08-17 22:00:00,Closed,113.0,Yes
SR0000225,C004230,A0002477,Debit Card Request,2026-05-11 01:00:00,KYC Team,Low,72,2026-05-14 19:00:00,Closed,90.0,Yes
SR0000226,C004636,A0002698,Debit Card Request,2026-03-03 20:00:00,Customer Service,Medium,24,2026-03-04 12:00:00,Closed,16.0,No
SR0000227,C003877,A0003314,Name Change,2024-06-22 09:00:00,Account Ops,Low,24,2024-06-23 22:00:00,Resolved,37.0,Yes
SR0000228,C000147,A0005904,Address Change,2024-08-25 10:00:00,Cards Team,Medium,24,2024-08-28 14:00:00,Closed,76.0,Yes
SR0000229,C004578,A0002777,Address Change,2025-08-12 05:00:00,Account Ops,Medium,48,2025-08-13 17:00:00,Resolved,36.0,No
SR0000230,C004240,A0002686,Account Activation,2024-05-08 20:00:00,Cards Team,Medium,24,2024-05-09 09:00:00,Resolved,13.0,No
SR0000231,C001079,A0004412,Email Update,2026-03-18 21:00:00,Branch Ops,Medium,24,2026-03-20 17:00:00,Resolved,44.0,Yes
SR0000232,C004020,A0004669,Name Change,2025-02-02 07:00:00,Branch Ops,Medium,48,,In Progress,,No
SR0000233,C002625,A0000050,Name Change,2024-03-16 16:00:00,Account Ops,Medium,48,2024-03-17 05:00:00,Resolved,13.0,No
SR0000234,C004456,A0005578,Debit Card Request,2024-03-24 19:00:00,Cards Team,Medium,72,2024-03-27 17:00:00,Closed,70.0,No
SR0000235,C003446,A0003832,KYC Update,2025-03-20 06:00:00,Customer Service,High,48,2025-03-21 16:00:00,Closed,34.0,No
SR0000236,C004763,A0000599,Email Update,2026-04-18 10:00:00,Account Ops,Medium,72,2026-04-19 04:00:00,Resolved,18.0,No
SR0000237,C003132,A0003672,KYC Update,2024-03-31 00:00:00,Cards Team,Medium,48,2024-04-02 08:00:00,Resolved,56.0,Yes
SR0000238,C001492,A0001216,Mobile Update,2025-11-01 06:00:00,Customer Service,Medium,72,2025-11-02 11:00:00,Resolved,29.0,No
SR0000239,C002081,A0000022,Email Update,2025-11-09 16:00:00,Branch Ops,Medium,48,2025-11-11 00:00:00,Resolved,32.0,No
SR0000240,C000386,A0004234,Account Activation,2024-09-06 07:00:00,Account Ops,Medium,72,,Pending,,No
SR0000241,C001478,A0005457,Debit Card Request,2024-02-14 11:00:00,Account Ops,Medium,72,2024-02-16 13:00:00,Closed,50.0,No
SR0000242,C000626,A0001154,Mobile Update,2024-04-14 07:00:00,Cards Team,High,72,2024-04-16 01:00:00,Resolved,42.0,No
SR0000243,C000394,A0005450,Mobile Update,2024-08-14 01:00:00,Cards Team,Medium,48,2024-08-14 06:00:00,Resolved,5.0,No
SR0000244,C001284,A0003071,Debit Card Request,2024-01-06 00:00:00,Cards Team,High,48,2024-01-08 16:00:00,Resolved,64.0,Yes
SR0000245,C001219,A0002315,KYC Update,2024-12-10 13:00:00,Cards Team,Medium,72,2024-12-10 23:00:00,Resolved,10.0,No
SR0000246,C003494,A0000720,Debit Card Request,2025-03-10 22:00:00,Branch Ops,Low,72,2025-03-11 18:00:00,Resolved,20.0,No
SR0000247,C004344,A0006277,Address Change,2024-04-28 22:00:00,KYC Team,Medium,24,2024-04-30 09:00:00,Resolved,35.0,Yes
SR0000248,C004184,A0000027,Account Activation,2024-01-24 06:00:00,KYC Team,Medium,48,2024-01-25 07:00:00,Closed,25.0,No
SR0000249,C003923,A0006207,Address Change,2024-03-25 13:00:00,Account Ops,Medium,48,2024-03-26 07:00:00,Resolved,18.0,No
SR0000250,C000957,A0000786,Address Change,2024-03-30 10:00:00,Branch Ops,Medium,72,2024-03-30 23:00:00,Resolved,13.0,No
SR0000251,C001947,A0005371,Debit Card Request,2026-01-22 13:00:00,Branch Ops,Medium,24,2026-01-23 01:00:00,Resolved,12.0,No
SR0000252,C003516,A0002919,Account Activation,2024-04-30 03:00:00,KYC Team,Low,48,,Pending,,No
SR0000253,C001038,A0004410,Name Change,2025-02-28 19:00:00,Account Ops,Medium,48,2025-03-01 23:00:00,Resolved,28.0,No
SR0000254,C001021,A0004649,Address Change,2025-05-01 23:00:00,Account Ops,Medium,48,2025-05-03 11:00:00,Closed,36.0,Yes
SR0000255,C001965,A0003067,Name Change,2026-03-03 14:00:00,KYC Team,Medium,24,2026-03-06 07:00:00,Resolved,65.0,Yes
SR0000256,C000726,A0004826,KYC Update,2024-07-31 22:00:00,Account Ops,High,24,2024-08-02 01:00:00,Closed,27.0,Yes
SR0000257,C002816,A0004564,Account Closure,2024-12-25 12:00:00,Branch Ops,Medium,48,2024-12-26 09:00:00,Closed,21.0,No
SR0000258,C000945,A0005920,Debit Card Request,2024-07-07 17:00:00,Account Ops,Medium,48,2024-07-08 12:00:00,Resolved,19.0,No
SR0000259,C003117,A0002473,KYC Update,2025-09-02 09:00:00,Customer Service,Medium,48,2025-09-02 13:00:00,Resolved,4.0,No
SR0000260,C000172,A0000418,Address Change,2025-08-05 06:00:00,Branch Ops,Low,24,,In Progress,,No
SR0000261,C004594,A0001699,KYC Update,2026-01-14 08:00:00,Account Ops,Medium,48,2026-01-15 16:00:00,Resolved,32.0,No
SR0000262,C001391,A0002776,KYC Update,2024-12-02 19:00:00,Customer Service,Medium,48,2024-12-03 19:00:00,Resolved,24.0,No
SR0000263,C002972,A0001615,Account Activation,2025-10-08 00:00:00,KYC Team,High,72,,In Progress,,No
SR0000264,C000220,A0002602,Name Change,2026-04-14 09:00:00,Cards Team,Medium,24,2026-04-20 15:00:00,Resolved,150.0,Yes
SR0000265,C003231,A0005864,Email Update,2024-12-25 06:00:00,Account Ops,Medium,24,2024-12-26 03:00:00,Resolved,21.0,No
SR0000266,C000010,A0004002,Mobile Update,2025-08-30 04:00:00,Branch Ops,Low,72,2025-08-31 19:00:00,Resolved,39.0,No
SR0000267,C004726,A0000724,KYC Update,2025-09-21 11:00:00,Branch Ops,Medium,24,2025-09-21 23:00:00,Resolved,12.0,No
SR0000268,C002617,A0004064,Email Update,2026-03-09 14:00:00,Account Ops,High,72,2026-03-10 17:00:00,Resolved,27.0,No
SR0000269,C000654,A0003294,Email Update,2025-03-07 18:00:00,Cards Team,High,48,2025-03-08 20:00:00,Resolved,26.0,No
SR0000270,C000472,A0006350,KYC Update,2024-11-21 13:00:00,KYC Team,Low,72,2024-11-21 22:00:00,Resolved,9.0,No
SR0000271,C000314,A0006350,Account Activation,2024-10-26 17:00:00,Cards Team,Medium,24,2024-10-29 00:00:00,Resolved,55.0,Yes
SR0000272,C000146,A0000252,Debit Card Request,2025-05-27 02:00:00,Account Ops,Medium,72,2025-05-28 04:00:00,Resolved,26.0,No
SR0000273,C003192,A0005412,Address Change,2025-07-30 05:00:00,Branch Ops,Medium,48,,Pending,,No
SR0000274,C004989,A0004836,Account Activation,2025-11-14 20:00:00,KYC Team,Medium,48,2025-11-17 04:00:00,Resolved,56.0,Yes
SR0000275,C002439,A0006134,KYC Update,2024-01-12 11:00:00,Branch Ops,Medium,24,2024-01-13 07:00:00,Resolved,20.0,No
SR0000276,C001965,A0002280,KYC Update,2025-11-05 19:00:00,Account Ops,Low,72,2025-11-09 02:00:00,Resolved,79.0,Yes
SR0000277,C004477,A0005685,Debit Card Request,2026-05-14 20:00:00,Cards Team,Medium,48,,Pending,,No
SR0000278,C000323,A0001801,Mobile Update,2024-03-14 07:00:00,Cards Team,Medium,24,,Pending,,No
SR0000279,C002328,A0001725,Mobile Update,2024-04-09 11:00:00,Customer Service,Medium,72,2024-04-09 19:00:00,Resolved,8.0,No
SR0000280,C000822,A0001753,Account Activation,2025-12-24 11:00:00,Cards Team,Medium,48,2025-12-27 14:00:00,Resolved,75.0,Yes
SR0000281,C004895,A0003939,Debit Card Request,2024-02-28 06:00:00,Customer Service,Medium,48,2024-02-28 19:00:00,Resolved,13.0,No
SR0000282,C003718,A0001772,Account Activation,2024-02-29 12:00:00,KYC Team,Medium,72,,Pending,,No
SR0000283,C001378,A0005518,Debit Card Request,2024-08-21 16:00:00,Customer Service,Medium,48,2024-08-23 08:00:00,Resolved,40.0,No
SR0000284,C004603,A0000859,Account Activation,2024-02-12 01:00:00,KYC Team,Medium,48,2024-02-12 13:00:00,Resolved,12.0,No
SR0000285,C002367,A0002371,Address Change,2025-04-25 02:00:00,Account Ops,Medium,48,2025-04-25 19:00:00,Resolved,17.0,No
SR0000286,C001296,A0004973,Debit Card Request,2025-12-17 01:00:00,Cards Team,Medium,24,2025-12-21 06:00:00,Resolved,101.0,Yes
SR0000287,C003977,A0000021,Name Change,2025-06-15 14:00:00,KYC Team,Medium,48,2025-06-17 14:00:00,Resolved,48.0,No
SR0000288,C000703,A0003608,Mobile Update,2024-03-23 15:00:00,Cards Team,Medium,48,2024-03-23 22:00:00,Resolved,7.0,No
SR0000289,C004690,A0004831,Address Change,2024-12-25 15:00:00,Account Ops,Low,24,2024-12-26 23:00:00,Resolved,32.0,Yes
SR0000290,C004483,A0005316,Account Activation,2026-02-09 01:00:00,Branch Ops,High,48,2026-02-09 13:00:00,Resolved,12.0,No
SR0000291,C004490,A0002468,Mobile Update,2025-09-14 19:00:00,Cards Team,Medium,48,2025-09-16 21:00:00,Resolved,50.0,Yes
SR0000292,C001134,A0005496,Account Activation,2026-04-12 18:00:00,Account Ops,High,72,2026-04-14 14:00:00,Resolved,44.0,No
SR0000293,C004529,A0006148,Debit Card Request,2024-08-23 11:00:00,Account Ops,Medium,48,2024-08-25 08:00:00,Resolved,45.0,No
SR0000294,C003667,A0000843,Address Change,2025-03-03 12:00:00,Cards Team,High,72,2025-03-07 14:00:00,Resolved,98.0,Yes
SR0000295,C004840,A0002176,KYC Update,2024-02-26 12:00:00,Account Ops,Low,48,2024-02-28 22:00:00,Resolved,58.0,Yes
SR0000296,C002865,A0005468,Email Update,2026-01-12 06:00:00,Branch Ops,Medium,24,2026-01-13 06:00:00,Resolved,24.0,No
SR0000297,C004473,A0003548,Mobile Update,2024-08-26 22:00:00,Account Ops,High,72,2024-08-27 16:00:00,Closed,18.0,No
SR0000298,C002211,A0006220,Address Change,2025-03-17 17:00:00,Cards Team,Medium,48,2025-03-19 11:00:00,Closed,42.0,No
SR0000299,C004269,A0003105,Debit Card Request,2024-07-22 05:00:00,Branch Ops,Medium,24,2024-07-23 20:00:00,Resolved,39.0,Yes
SR0000300,C000954,A0001213,Address Change,2026-04-28 08:00:00,Branch Ops,High,24,2026-04-28 20:00:00,Resolved,12.0,No
SR0000301,C002711,A0004157,Account Activation,2024-10-27 15:00:00,KYC Team,Medium,48,2024-10-28 04:00:00,Resolved,13.0,No
SR0000302,C004605,A0002284,KYC Update,2024-12-08 06:00:00,Branch Ops,Medium,48,2024-12-08 18:00:00,Resolved,12.0,Yes
SR0000303,C004962,A0005523,Mobile Update,2026-02-21 10:00:00,Account Ops,Medium,72,2026-02-22 03:00:00,Resolved,17.0,No
SR0000304,C001234,A0000995,Mobile Update,2025-08-17 04:00:00,KYC Team,Medium,24,,Pending,,No
SR0000305,C000621,A0002170,KYC Update,2024-10-28 21:00:00,Branch Ops,Low,48,2024-10-30 06:00:00,Closed,33.0,No
SR0000306,C000671,A0005658,Debit Card Request,2024-09-16 03:00:00,Cards Team,Low,24,2024-09-17 12:00:00,Resolved,33.0,Yes
SR0000307,C004225,A0002522,Account Activation,2025-11-16 15:00:00,Customer Service,Medium,24,,Pending,,No
SR0000308,C001863,A0004411,Email Update,2024-04-17 16:00:00,KYC Team,Low,72,2024-04-19 02:00:00,Resolved,34.0,No
SR0000309,C004972,A0003514,Address Change,2026-06-18 16:00:00,Customer Service,Medium,48,2026-06-19 22:00:00,Resolved,30.0,No
SR0000310,C001601,A0002020,Mobile Update,2024-06-14 11:00:00,Branch Ops,High,24,2024-06-14 18:00:00,Closed,7.0,No
SR0000311,C000056,A0004509,Account Closure,2024-09-04 00:00:00,Account Ops,High,24,2024-09-05 22:00:00,Resolved,46.0,Yes
SR0000312,C003982,A0002014,Address Change,2024-01-27 02:00:00,Customer Service,Medium,24,2024-01-29 06:00:00,Resolved,52.0,Yes
SR0000313,C003621,A0005375,Account Activation,2024-01-09 02:00:00,Cards Team,High,48,2024-01-09 18:00:00,Resolved,16.0,No
SR0000314,C003462,A0005659,Account Activation,2026-05-31 12:00:00,Cards Team,Medium,72,2026-06-04 13:00:00,Resolved,97.0,Yes
SR0000315,C001727,A0005973,Debit Card Request,2025-01-23 14:00:00,Customer Service,Medium,48,2025-01-24 07:00:00,Resolved,17.0,No
SR0000316,C001844,A0002827,Address Change,2025-06-19 09:00:00,Account Ops,Low,72,2025-06-20 18:00:00,Resolved,33.0,No
SR0000317,C003111,A0005354,Email Update,2024-10-11 08:00:00,KYC Team,Medium,48,2024-10-12 20:00:00,Resolved,36.0,No
SR0000318,C003801,A0004511,KYC Update,2025-06-22 13:00:00,Account Ops,Low,48,2025-06-22 21:00:00,Resolved,8.0,No
SR0000319,C001329,A0000610,Mobile Update,2024-04-19 05:00:00,Customer Service,Medium,48,2024-04-20 13:00:00,Resolved,32.0,No
SR0000320,C003171,A0004505,KYC Update,2024-09-13 09:00:00,Account Ops,Medium,24,2024-09-14 16:00:00,Resolved,31.0,Yes
SR0000321,C002625,A0001003,Email Update,2026-06-05 21:00:00,Cards Team,Low,48,2026-06-07 10:00:00,Resolved,37.0,No
SR0000322,C002316,A0003233,Email Update,2025-04-19 18:00:00,Branch Ops,Low,48,2025-04-21 11:00:00,Resolved,41.0,No
SR0000323,C002127,A0000018,Debit Card Request,2025-04-03 01:00:00,Cards Team,Medium,48,2025-04-05 04:00:00,Resolved,51.0,Yes
SR0000324,C002724,A0005152,KYC Update,2024-09-10 12:00:00,Cards Team,Low,72,2024-09-11 07:00:00,Resolved,19.0,No
SR0000325,C002560,A0001763,Email Update,2024-03-24 09:00:00,Account Ops,Medium,48,2024-03-24 18:00:00,Resolved,9.0,No
SR0000326,C003502,A0000633,Account Activation,2025-06-30 03:00:00,Customer Service,Medium,24,2025-07-03 14:00:00,Closed,83.0,Yes
SR0000327,C000463,A0004227,Account Activation,2025-07-31 12:00:00,KYC Team,Medium,48,2025-08-02 01:00:00,Closed,37.0,No
SR0000328,C003468,A0002278,Debit Card Request,2025-12-20 21:00:00,Account Ops,Low,48,2025-12-22 03:00:00,Resolved,30.0,No
SR0000329,C001451,A0006114,Debit Card Request,2025-01-18 22:00:00,Customer Service,Medium,24,2025-01-20 01:00:00,Resolved,27.0,Yes
SR0000330,C003057,A0000996,Account Activation,2025-11-15 13:00:00,Account Ops,Medium,24,2025-11-17 07:00:00,Resolved,42.0,Yes
SR0000331,C002975,A0005145,Debit Card Request,2024-03-12 06:00:00,Customer Service,High,48,2024-03-13 17:00:00,Closed,35.0,No
SR0000332,C001567,A0005328,Name Change,2025-08-26 22:00:00,Customer Service,Medium,48,2025-08-27 06:00:00,Resolved,8.0,No
SR0000333,C003686,A0005593,Mobile Update,2026-06-08 09:00:00,Branch Ops,Low,24,,Pending,,No
SR0000334,C001709,A0005882,Email Update,2024-10-30 03:00:00,Branch Ops,Medium,24,,In Progress,,No
SR0000335,C001302,A0002249,Account Activation,2025-10-10 08:00:00,Account Ops,Low,24,2025-10-12 13:00:00,Resolved,53.0,Yes
SR0000336,C003810,A0000771,Mobile Update,2026-01-03 07:00:00,Customer Service,Low,72,2026-01-04 13:00:00,Closed,30.0,No
SR0000337,C003793,A0001083,Account Activation,2025-07-24 18:00:00,KYC Team,Medium,24,2025-07-25 02:00:00,Closed,8.0,No
SR0000338,C002186,A0004433,Email Update,2024-06-23 04:00:00,KYC Team,Medium,24,2024-06-23 08:00:00,Resolved,4.0,No
SR0000339,C000857,A0004988,Account Activation,2024-05-13 11:00:00,Branch Ops,Low,48,2024-05-14 00:00:00,Resolved,13.0,No
SR0000340,C002339,A0004346,Address Change,2024-02-02 12:00:00,Account Ops,Medium,48,2024-02-03 11:00:00,Closed,23.0,No
SR0000341,C000608,A0004984,Account Activation,2024-07-25 11:00:00,Cards Team,Medium,72,2024-07-26 06:00:00,Closed,19.0,No
SR0000342,C000493,A0002782,KYC Update,2024-01-05 20:00:00,Account Ops,Low,48,2024-01-06 11:00:00,Closed,15.0,No
SR0000343,C000220,A0004190,KYC Update,2024-05-03 00:00:00,KYC Team,Medium,48,,Pending,,No
SR0000344,C002042,A0004684,Mobile Update,2024-01-17 02:00:00,Cards Team,Medium,48,2024-01-18 13:00:00,Resolved,35.0,No
SR0000345,C004222,A0002149,Account Activation,2025-03-03 15:00:00,Customer Service,Medium,48,2025-03-04 22:00:00,Resolved,31.0,No
SR0000346,C002893,A0000983,Account Activation,2026-01-24 15:00:00,Cards Team,Low,48,2026-01-30 08:00:00,Closed,137.0,Yes
SR0000347,C003907,A0005153,Email Update,2025-12-30 13:00:00,Account Ops,Low,24,2025-12-31 03:00:00,Resolved,14.0,No
SR0000348,C003835,A0000595,Mobile Update,2026-01-23 01:00:00,Branch Ops,High,24,2026-01-23 15:00:00,Resolved,14.0,No
SR0000349,C001167,A0000805,Email Update,2025-07-28 16:00:00,Branch Ops,High,48,2025-07-29 09:00:00,Resolved,17.0,No
SR0000350,C001184,A0004339,Email Update,2025-11-22 22:00:00,Customer Service,Medium,24,2025-11-23 22:00:00,Resolved,24.0,No
SR0000351,C001766,A0001538,Address Change,2026-02-11 01:00:00,Cards Team,Medium,72,2026-02-13 16:00:00,Resolved,63.0,No
SR0000352,C003707,A0001479,Email Update,2024-07-24 20:00:00,KYC Team,High,24,2024-07-25 07:00:00,Closed,11.0,No
SR0000353,C002251,A0005764,KYC Update,2024-09-19 18:00:00,KYC Team,Medium,72,2024-09-20 14:00:00,Closed,20.0,No
SR0000354,C001666,A0005055,Debit Card Request,2024-09-10 07:00:00,Branch Ops,High,24,2024-09-12 05:00:00,Closed,46.0,Yes
SR0000355,C000894,A0002559,Account Closure,2025-11-11 03:00:00,Cards Team,Medium,72,2025-11-14 09:00:00,Resolved,78.0,Yes
SR0000356,C003054,A0001638,Debit Card Request,2024-12-23 15:00:00,Cards Team,Low,72,2024-12-24 06:00:00,Resolved,15.0,No
SR0000357,C000143,A0002783,Mobile Update,2025-12-15 05:00:00,Account Ops,High,48,,Pending,,No
SR0000358,C003960,A0002687,Mobile Update,2024-02-05 05:00:00,KYC Team,Medium,24,2024-02-05 22:00:00,Resolved,17.0,No
SR0000359,C003508,A0003414,Account Activation,2024-09-09 10:00:00,Branch Ops,Medium,48,2024-09-11 18:00:00,Resolved,56.0,Yes
SR0000360,C002475,A0000243,Account Closure,2025-11-20 23:00:00,Cards Team,Medium,48,2025-11-23 17:00:00,Resolved,66.0,Yes
SR0000361,C003531,A0001504,Name Change,2026-01-18 23:00:00,Cards Team,Medium,48,,Pending,,No
SR0000362,C003927,A0003535,Account Closure,2025-11-04 07:00:00,Customer Service,Medium,48,2025-11-06 07:00:00,Closed,48.0,No
SR0000363,C000923,A0003626,Name Change,2025-11-14 07:00:00,Cards Team,Low,72,2025-11-16 11:00:00,Closed,52.0,No
SR0000364,C003652,A0006076,Mobile Update,2024-08-30 23:00:00,KYC Team,Low,24,2024-09-01 00:00:00,Resolved,25.0,Yes
SR0000365,C004049,A0005075,Address Change,2025-05-29 00:00:00,Account Ops,Medium,48,2025-05-30 04:00:00,Resolved,28.0,No
SR0000366,C000691,A0002642,Address Change,2024-12-03 18:00:00,Branch Ops,Low,48,2024-12-06 00:00:00,Resolved,54.0,Yes
SR0000367,C003942,A0005868,Debit Card Request,2026-05-31 12:00:00,Branch Ops,High,72,2026-06-01 02:00:00,Resolved,14.0,No
SR0000368,C001620,A0004733,KYC Update,2024-11-26 23:00:00,Account Ops,Medium,48,2024-12-01 08:00:00,Resolved,105.0,Yes
SR0000369,C000813,A0004594,Account Closure,2026-01-07 09:00:00,Customer Service,Low,48,2026-01-08 13:00:00,Resolved,28.0,No
SR0000370,C002433,A0000362,Email Update,2024-08-30 12:00:00,Customer Service,Medium,72,2024-08-31 11:00:00,Closed,23.0,No
SR0000371,C001550,A0003376,Name Change,2026-05-26 20:00:00,Cards Team,Medium,24,2026-05-31 20:00:00,Resolved,120.0,Yes
SR0000372,C003494,A0002511,Name Change,2024-04-10 06:00:00,Branch Ops,High,24,2024-04-11 17:00:00,Resolved,35.0,Yes
SR0000373,C001276,A0003531,Address Change,2026-02-27 12:00:00,Cards Team,Medium,48,2026-03-02 02:00:00,Resolved,62.0,Yes
SR0000374,C003117,A0002304,KYC Update,2024-09-15 00:00:00,Branch Ops,Low,48,2024-09-15 22:00:00,Closed,22.0,No
SR0000375,C000094,A0000862,Address Change,2024-12-15 08:00:00,Account Ops,Medium,48,2024-12-15 17:00:00,Resolved,9.0,No
SR0000376,C003231,A0002317,Account Closure,2026-06-22 22:00:00,Branch Ops,Low,48,2026-06-24 00:00:00,Resolved,26.0,No
SR0000377,C003990,A0001080,Account Activation,2026-02-11 00:00:00,Customer Service,Medium,48,2026-02-13 09:00:00,Resolved,57.0,Yes
SR0000378,C000055,A0005149,Address Change,2026-02-12 08:00:00,Branch Ops,Low,24,2026-02-12 18:00:00,Closed,10.0,No
SR0000379,C003096,A0000812,Debit Card Request,2025-02-04 04:00:00,KYC Team,Low,48,2025-02-05 02:00:00,Closed,22.0,No
SR0000380,C001352,A0003685,KYC Update,2026-05-28 07:00:00,Cards Team,High,24,2026-06-01 01:00:00,Resolved,90.0,Yes
SR0000381,C000595,A0000253,Email Update,2024-07-14 11:00:00,Account Ops,Medium,24,2024-07-15 03:00:00,Resolved,16.0,No
SR0000382,C001213,A0001653,Address Change,2024-06-18 04:00:00,Customer Service,Medium,24,,In Progress,,No
SR0000383,C001773,A0002767,Address Change,2024-09-01 13:00:00,Cards Team,Medium,48,2024-09-02 14:00:00,Resolved,25.0,No
