Transaction_ID,Account_ID,Transaction_Date,Transaction_Type,Channel,Amount,Debit_Credit,Transaction_Status,Failure_Reason
T00000298,A0003419,2026-03-17 00:00:00,Purchase,Mobile Banking,4477.63,Debit,Success,
T00000299,A0005532,2024-11-19 00:00:00,Transfer,UPI,9011.1,Debit,Success,
T00000300,A0000493,2024-04-10 00:00:00,Transfer,NEFT,5598.02,Debit,Failed,Timeout
T00000301,A0002509,2024-09-21 00:00:00,Deposit,ATM,4254.29,Debit,Success,
T00000302,A0005009,2026-04-27 00:00:00,Cash Withdrawal,UPI,4560.43,Debit,Success,
T00000303,A0005715,2026-01-04 00:00:00,Purchase,Mobile Banking,2121.44,Debit,Success,
T00000304,A0004326,2025-07-13 00:00:00,Purchase,UPI,3101.2,Debit,Success,
T00000305,A0001107,2024-07-03 00:00:00,Transfer,UPI,407.57,Debit,Success,
T00000306,A0003656,2026-06-16 00:00:00,Cash Withdrawal,NEFT,856.37,Credit,Success,
T00000307,A0005939,2024-01-13 00:00:00,Deposit,Mobile Banking,751.72,Debit,Success,
T00000308,A0004848,2025-01-19 00:00:00,Purchase,POS,2838.32,Credit,Success,
T00000309,A0000885,2024-05-19 00:00:00,Purchase,POS,7431.18,Debit,Success,
T00000310,A0002116,2026-04-22 00:00:00,Bill Payment,NEFT,10251.27,Credit,Success,
T00000311,A0004780,2025-04-27 00:00:00,Deposit,NEFT,1280.4,Credit,Success,
T00000312,A0004681,2024-07-07 00:00:00,Transfer,POS,1276.31,Debit,Success,
T00000313,A0002065,2026-03-10 00:00:00,Cash Withdrawal,Mobile Banking,7393.8,Debit,Success,
T00000314,A0005990,2024-06-17 00:00:00,Bill Payment,UPI,8674.97,Debit,Success,
T00000315,A0005265,2025-08-14 00:00:00,Bill Payment,UPI,11898.23,Debit,Success,
T00000316,A0002481,2024-12-01 00:00:00,Cash Withdrawal,POS,2220.29,Credit,Success,
T00000317,A0001099,2024-03-06 00:00:00,Purchase,Branch,1631.26,Debit,Success,
T00000318,A0003770,2024-08-30 00:00:00,Deposit,Mobile Banking,1744.55,Debit,Success,
T00000319,A0004125,2025-12-09 00:00:00,Purchase,POS,7282.93,Credit,Success,
T00000320,A0000143,2025-05-27 00:00:00,Transfer,UPI,2257.37,Debit,Success,
T00000321,A0003294,2024-08-26 00:00:00,Purchase,IMPS,6393.42,Credit,Success,
T00000322,A0006260,2026-01-29 00:00:00,Bill Payment,IMPS,5591.35,Debit,Success,
T00000323,A0001869,2025-03-12 00:00:00,Transfer,NEFT,4140.65,Debit,Success,
T00000324,A0006154,2024-10-06 00:00:00,Transfer,ATM,712.59,Credit,Success,
T00000325,A0003162,2025-07-29 00:00:00,Bill Payment,NEFT,2628.56,Credit,Success,
T00000326,A0005339,2025-10-02 00:00:00,Bill Payment,Mobile Banking,782.41,Debit,Success,
T00000327,A0006239,2025-04-03 00:00:00,Purchase,ATM,26501.09,Debit,Success,
T00000328,A0005476,2025-11-08 00:00:00,Deposit,UPI,623.71,Credit,Success,
T00000329,A0004929,2024-11-02 00:00:00,Transfer,UPI,3288.53,Credit,Success,
T00000330,A0005960,2025-10-07 00:00:00,Transfer,POS,2558.27,Credit,Success,
T00000331,A0000379,2024-03-17 00:00:00,Purchase,Mobile Banking,1093.2,Debit,Success,
T00000332,A0001867,2025-02-02 00:00:00,Bill Payment,UPI,3607.14,Debit,Success,
T00000333,A0006354,2024-03-11 00:00:00,Transfer,UPI,1528.39,Credit,Success,
T00000334,A0002444,2026-01-25 00:00:00,Purchase,Mobile Banking,3056.89,Debit,Success,
T00000335,A0004683,2025-11-20 00:00:00,Transfer,Branch,10332.41,Credit,Success,
T00000336,A0002107,2024-12-16 00:00:00,Transfer,Mobile Banking,270.49,Credit,Success,
T00000337,A0001643,2024-06-10 00:00:00,Transfer,Branch,7798.37,Credit,Success,
T00000338,A0000523,2025-11-16 00:00:00,Transfer,POS,3253.54,Credit,Success,
T00000339,A0006241,2026-04-04 00:00:00,Transfer,POS,3268.82,Debit,Success,
T00000340,A0000443,2024-05-09 00:00:00,Transfer,UPI,669.31,Credit,Success,
T00000341,A0003220,2024-03-21 00:00:00,Purchase,Branch,2713.83,Credit,Success,
T00000342,A0001446,2025-03-27 00:00:00,Purchase,POS,6166.32,Credit,Success,
T00000343,A0003532,2024-09-05 00:00:00,Transfer,UPI,8200.63,Debit,Success,
T00000344,A0003988,2024-02-25 00:00:00,Purchase,POS,1124.51,Debit,Failed,Technical Error
T00000345,A0001612,2025-04-29 00:00:00,Deposit,UPI,4210.14,Credit,Success,
T00000346,A0001689,2026-02-26 00:00:00,Bill Payment,NEFT,2128.35,Debit,Success,
T00000347,A0006476,2025-03-04 00:00:00,Deposit,UPI,2848.69,Debit,Success,
T00000348,A0003186,2025-04-12 00:00:00,Transfer,POS,3479.56,Debit,Success,
T00000349,A0001978,2025-08-26 00:00:00,Transfer,Branch,2703.57,Debit,Success,
T00000350,A0003292,2025-03-19 00:00:00,Purchase,ATM,30849.22,Debit,Success,
T00000351,A0004174,2025-12-25 00:00:00,Bill Payment,UPI,2803.92,Debit,Success,
T00000352,A0000518,2026-06-12 00:00:00,Purchase,NEFT,8790.46,Credit,Success,
T00000353,A0003792,2025-08-09 00:00:00,Deposit,POS,481.64,Credit,Success,
T00000354,A0003295,2025-12-13 00:00:00,Cash Withdrawal,POS,6486.82,Debit,Success,
T00000355,A0004642,2024-07-07 00:00:00,Transfer,UPI,6729.34,Debit,Success,
T00000356,A0005411,2024-12-23 00:00:00,Cash Withdrawal,UPI,759.66,Credit,Success,
T00000357,A0000480,2024-04-03 00:00:00,Transfer,POS,12902.3,Debit,Success,
T00000358,A0000226,2024-09-10 00:00:00,Purchase,ATM,10417.56,Credit,Success,
T00000359,A0003228,2026-04-01 00:00:00,Bill Payment,POS,956.89,Credit,Success,
T00000360,A0003676,2025-04-26 00:00:00,Transfer,POS,769.73,Credit,Success,
T00000361,A0001496,2025-01-31 00:00:00,Bill Payment,NEFT,6469.6,Debit,Success,
T00000362,A0001715,2025-02-13 00:00:00,Purchase,IMPS,841.96,Debit,Success,
T00000363,A0000796,2025-10-01 00:00:00,Purchase,UPI,4232.93,Debit,Success,
T00000364,A0005272,2024-07-31 00:00:00,Purchase,Branch,256.79,Debit,Failed,Technical Error
T00000365,A0003417,2025-08-21 00:00:00,Transfer,NEFT,1120.78,Credit,Success,
T00000366,A0004986,2025-11-16 00:00:00,Transfer,NEFT,2604.52,Debit,Success,
T00000367,A0002945,2025-02-28 00:00:00,Cash Withdrawal,Mobile Banking,1134.11,Debit,Success,
T00000368,A0001375,2024-08-18 00:00:00,Transfer,UPI,9762.55,Debit,Success,
T00000369,A0002954,2024-12-16 00:00:00,Purchase,UPI,1634.81,Debit,Success,
T00000370,A0000184,2024-05-31 00:00:00,Transfer,IMPS,249.03,Debit,Success,
T00000371,A0002471,2025-08-22 00:00:00,Purchase,UPI,1370.4,Credit,Success,
T00000372,A0004991,2026-04-11 00:00:00,Purchase,UPI,2001.58,Debit,Success,
T00000373,A0002031,2024-05-14 00:00:00,Transfer,UPI,4931.15,Debit,Success,
T00000374,A0006302,2025-05-27 00:00:00,Bill Payment,NEFT,8158.06,Debit,Success,
T00000375,A0000187,2025-08-30 00:00:00,Transfer,NEFT,1667.65,Debit,Success,
T00000376,A0001725,2025-08-17 00:00:00,Deposit,Mobile Banking,942.23,Credit,Success,
T00000377,A0003856,2025-09-30 00:00:00,Cash Withdrawal,IMPS,4634.24,Credit,Success,
T00000378,A0001906,2025-10-06 00:00:00,Cash Withdrawal,POS,12831.27,Debit,Success,
T00000379,A0005918,2025-03-29 00:00:00,Purchase,ATM,12467.56,Credit,Success,
T00000380,A0000501,2025-04-27 00:00:00,Purchase,ATM,1986.49,Credit,Success,
T00000381,A0003191,2025-11-02 00:00:00,Deposit,Mobile Banking,510.7,Debit,Success,
T00000382,A0002111,2024-03-01 00:00:00,Bill Payment,Branch,2999.02,Debit,Success,
T00000383,A0001910,2024-09-13 00:00:00,Bill Payment,UPI,5800.73,Debit,Success,
T00000384,A0000372,2026-01-13 00:00:00,Transfer,NEFT,1186.67,Debit,Success,
T00000385,A0002003,2026-01-15 00:00:00,Transfer,UPI,1512.04,Debit,Success,
T00000386,A0000280,2024-02-08 00:00:00,Transfer,UPI,7325.04,Debit,Success,
T00000387,A0001696,2024-06-15 00:00:00,Bill Payment,NEFT,7788.97,Debit,Failed,Limit Exceeded
T00000388,A0005432,2024-11-30 00:00:00,Cash Withdrawal,UPI,9370.02,Debit,Success,
T00000389,A0002851,2025-05-29 00:00:00,Purchase,Branch,2030.94,Credit,Success,
T00000390,A0001721,2024-11-12 00:00:00,Deposit,Branch,1091.54,Debit,Pending,
T00000391,A0000350,2025-10-12 00:00:00,Bill Payment,UPI,1956.12,Credit,Success,
T00000392,A0001938,2026-03-17 00:00:00,Transfer,POS,6460.8,Debit,Success,
T00000393,A0001538,2025-06-22 00:00:00,Cash Withdrawal,UPI,1158.14,Debit,Failed,Technical Error
T00000394,A0002974,2025-11-10 00:00:00,Cash Withdrawal,UPI,4766.8,Debit,Failed,Limit Exceeded
T00000395,A0006129,2024-01-06 00:00:00,Bill Payment,UPI,5819.95,Credit,Success,
T00000396,A0000299,2025-06-13 00:00:00,Deposit,UPI,6390.18,Credit,Success,
T00000397,A0002959,2024-07-05 00:00:00,Bill Payment,UPI,2207.15,Credit,Success,
T00000398,A0003029,2024-07-18 00:00:00,Transfer,UPI,796.8,Credit,Success,
T00000399,A0000303,2024-05-11 00:00:00,Cash Withdrawal,UPI,5186.91,Credit,Success,
T00000400,A0001688,2024-06-27 00:00:00,Transfer,UPI,2337.15,Debit,Success,
T00000401,A0000076,2024-04-21 00:00:00,Purchase,POS,2869.67,Debit,Success,
T00000402,A0004617,2024-02-05 00:00:00,Purchase,POS,1590.63,Debit,Success,
T00000403,A0006365,2025-11-05 00:00:00,Transfer,UPI,9958.96,Debit,Success,
T00000404,A0000344,2025-07-26 00:00:00,Purchase,UPI,6287.69,Debit,Failed,Limit Exceeded
T00000405,A0005077,2026-01-01 00:00:00,Transfer,IMPS,9139.15,Debit,Failed,Authentication Failed
T00000406,A0003459,2024-05-15 00:00:00,Purchase,POS,21453.56,Credit,Success,
T00000407,A0001721,2025-03-30 00:00:00,Transfer,UPI,9108.64,Debit,Success,
T00000408,A0004127,2026-05-28 00:00:00,Cash Withdrawal,NEFT,209.76,Debit,Success,
T00000409,A0002148,2025-12-22 00:00:00,Transfer,UPI,259795.02,Debit,Success,
T00000410,A0006473,2025-10-15 00:00:00,Deposit,UPI,248.12,Debit,Success,
T00000411,A0004911,2025-03-14 00:00:00,Purchase,UPI,840.29,Credit,Success,
T00000412,A0001679,2024-10-12 00:00:00,Cash Withdrawal,UPI,1054.85,Credit,Success,
T00000413,A0004168,2024-02-04 00:00:00,Bill Payment,POS,6404.49,Debit,Success,
T00000414,A0005984,2026-02-14 00:00:00,Bill Payment,IMPS,331.81,Debit,Success,
T00000415,A0004290,2026-02-23 00:00:00,Purchase,POS,2610.06,Credit,Success,
T00000416,A0004297,2024-10-10 00:00:00,Purchase,Mobile Banking,1447.72,Credit,Success,
T00000417,A0002429,2025-09-26 00:00:00,Bill Payment,NEFT,915.07,Debit,Success,
T00000418,A0004071,2026-04-28 00:00:00,Purchase,NEFT,618.79,Credit,Success,
T00000419,A0005445,2024-03-04 00:00:00,Purchase,UPI,860.28,Debit,Success,
T00000420,A0000482,2024-07-26 00:00:00,Bill Payment,POS,3514.88,Credit,Success,
T00000421,A0004603,2026-01-18 00:00:00,Deposit,UPI,2644.57,Debit,Success,
T00000422,A0001406,2025-05-09 00:00:00,Transfer,POS,2459.35,Debit,Failed,Technical Error
T00000423,A0004725,2026-05-03 00:00:00,Cash Withdrawal,POS,10395.28,Credit,Success,
T00000424,A0003334,2025-05-03 00:00:00,Purchase,UPI,3446.43,Credit,Success,
T00000425,A0001281,2025-06-19 00:00:00,Transfer,POS,4116.75,Debit,Pending,
T00000426,A0006492,2025-08-19 00:00:00,Purchase,NEFT,2217.94,Credit,Success,
T00000427,A0001975,2025-07-18 00:00:00,Transfer,IMPS,2048.71,Debit,Success,
T00000428,A0005350,2024-06-02 00:00:00,Purchase,Mobile Banking,7978.98,Credit,Success,
T00000429,A0002355,2025-10-30 00:00:00,Purchase,UPI,8433.7,Debit,Success,
T00000430,A0000910,2026-05-22 00:00:00,Transfer,IMPS,294.79,Credit,Success,
T00000431,A0001981,2024-11-24 00:00:00,Transfer,UPI,2833.4,Credit,Success,
T00000432,A0006291,2024-07-27 00:00:00,Purchase,POS,2082.73,Debit,Success,
T00000433,A0001311,2024-09-27 00:00:00,Bill Payment,Branch,7929.18,Debit,Success,
T00000434,A0005387,2025-02-13 00:00:00,Transfer,UPI,10645.16,Debit,Success,
T00000435,A0004381,2024-06-26 00:00:00,Transfer,UPI,912.06,Debit,Pending,
T00000436,A0002812,2025-10-26 00:00:00,Transfer,POS,3200.1,Debit,Success,
T00000437,A0004225,2024-01-13 00:00:00,Transfer,POS,6991.69,Credit,Success,
T00000438,A0003782,2024-04-02 00:00:00,Cash Withdrawal,Mobile Banking,8902.71,Debit,Success,
T00000439,A0003574,2024-07-30 00:00:00,Bill Payment,POS,13103.8,Debit,Success,
T00000440,A0004612,2024-11-24 00:00:00,Transfer,POS,3432.09,Debit,Success,
T00000441,A0003985,2025-02-19 00:00:00,Cash Withdrawal,POS,5971.93,Debit,Success,
T00000442,A0000358,2024-07-28 00:00:00,Purchase,IMPS,3759.74,Debit,Success,
T00000443,A0006324,2025-03-07 00:00:00,Purchase,IMPS,11728.26,Debit,Success,
T00000444,A0006472,2025-07-24 00:00:00,Bill Payment,UPI,1349.66,Debit,Success,
T00000445,A0000445,2026-06-01 00:00:00,Deposit,UPI,759.62,Debit,Success,
T00000446,A0000041,2024-05-03 00:00:00,Purchase,Branch,4494.76,Debit,Success,
T00000447,A0004381,2025-10-02 00:00:00,Transfer,UPI,11408.01,Debit,Success,
T00000448,A0005580,2025-09-13 00:00:00,Bill Payment,UPI,345.52,Credit,Success,
T00000449,A0005264,2025-05-03 00:00:00,Purchase,UPI,2023.96,Credit,Success,
T00000450,A0003876,2024-02-26 00:00:00,Deposit,NEFT,6135.89,Credit,Failed,Timeout
T00000451,A0002839,2024-07-16 00:00:00,Purchase,UPI,2823.19,Credit,Success,
T00000452,A0005941,2025-08-02 00:00:00,Transfer,POS,12113.81,Credit,Success,
T00000453,A0002013,2024-08-28 00:00:00,Bill Payment,Mobile Banking,13854.61,Debit,Success,
T00000454,A0005764,2025-06-08 00:00:00,Purchase,ATM,3950.37,Debit,Success,
T00000455,A0003566,2024-05-27 00:00:00,Cash Withdrawal,IMPS,2920.54,Debit,Success,
T00000456,A0003524,2026-01-16 00:00:00,Transfer,UPI,246.83,Debit,Success,
T00000457,A0004954,2024-07-06 00:00:00,Cash Withdrawal,UPI,1210.91,Debit,Success,
T00000458,A0003756,2025-04-26 00:00:00,Transfer,POS,8750.19,Debit,Success,
T00000459,A0005626,2024-10-16 00:00:00,Deposit,POS,477.97,Credit,Success,
T00000460,A0005675,2024-11-27 00:00:00,Purchase,POS,11327.47,Debit,Success,
T00000461,A0004305,2025-07-31 00:00:00,Purchase,POS,4554.6,Credit,Success,
T00000462,A0002322,2025-04-09 00:00:00,Purchase,ATM,1129.17,Credit,Success,
T00000463,A0004184,2025-04-29 00:00:00,Bill Payment,POS,879.9,Debit,Success,
T00000464,A0006383,2026-04-24 00:00:00,Bill Payment,ATM,1038.23,Debit,Success,
T00000465,A0005821,2024-11-18 00:00:00,Purchase,UPI,2152.41,Debit,Success,
T00000466,A0005671,2026-01-18 00:00:00,Purchase,UPI,4017.5,Credit,Success,
T00000467,A0003463,2026-01-15 00:00:00,Deposit,ATM,3897.05,Debit,Success,
T00000468,A0006250,2024-01-21 00:00:00,Purchase,UPI,12934.09,Credit,Success,
T00000469,A0002347,2025-08-18 00:00:00,Transfer,IMPS,12363.52,Debit,Success,
T00000470,A0004802,2024-06-18 00:00:00,Transfer,IMPS,2684.73,Debit,Success,
T00000471,A0001224,2024-07-09 00:00:00,Cash Withdrawal,UPI,1165.37,Credit,Success,
T00000472,A0001915,2024-10-24 00:00:00,Transfer,NEFT,4927.37,Debit,Success,
T00000473,A0000871,2024-10-26 00:00:00,Purchase,ATM,3448.71,Debit,Success,
T00000474,A0002416,2025-06-11 00:00:00,Purchase,Mobile Banking,1107.75,Debit,Success,
T00000475,A0002418,2025-06-16 00:00:00,Transfer,Mobile Banking,589.53,Credit,Success,
T00000476,A0001621,2024-07-15 00:00:00,Deposit,IMPS,8618.52,Credit,Success,
T00000477,A0000183,2026-02-20 00:00:00,Cash Withdrawal,UPI,9745.59,Debit,Success,
T00000478,A0002330,2024-09-11 00:00:00,Transfer,UPI,3832.53,Credit,Success,
T00000479,A0004151,2024-03-03 00:00:00,Purchase,NEFT,1407.72,Debit,Success,
T00000480,A0005554,2025-11-17 00:00:00,Purchase,UPI,2783.92,Debit,Success,
T00000481,A0005689,2025-11-28 00:00:00,Purchase,POS,2044.92,Debit,Success,
T00000482,A0002434,2024-11-10 00:00:00,Deposit,ATM,1015.55,Credit,Success,
T00000483,A0004172,2024-08-10 00:00:00,Transfer,UPI,2612.99,Debit,Success,
T00000484,A0000533,2025-03-11 00:00:00,Purchase,NEFT,2404.31,Debit,Success,
T00000485,A0006377,2025-05-31 00:00:00,Purchase,POS,3159.61,Credit,Success,
T00000486,A0001952,2025-11-15 00:00:00,Bill Payment,UPI,15265.41,Credit,Success,
T00000487,A0006009,2024-09-09 00:00:00,Cash Withdrawal,POS,1797.25,Debit,Success,
T00000488,A0002923,2025-12-30 00:00:00,Purchase,UPI,2657.39,Credit,Failed,Timeout
T00000489,A0003860,2024-03-06 00:00:00,Deposit,IMPS,3951.25,Debit,Success,
T00000490,A0003366,2024-04-21 00:00:00,Transfer,ATM,7543.23,Debit,Success,
T00000491,A0000849,2024-02-01 00:00:00,Purchase,IMPS,6357.52,Debit,Success,
T00000492,A0001963,2025-08-04 00:00:00,Transfer,UPI,18034.58,Debit,Success,
T00000493,A0001275,2025-04-17 00:00:00,Cash Withdrawal,IMPS,11752.58,Debit,Success,
T00000494,A0004536,2026-06-23 00:00:00,Purchase,UPI,5332.11,Debit,Success,
T00000495,A0002309,2026-01-30 00:00:00,Purchase,UPI,1857.55,Debit,Success,
T00000496,A0005506,2024-07-13 00:00:00,Purchase,Mobile Banking,2962.93,Debit,Success,
T00000497,A0001110,2025-09-29 00:00:00,Transfer,POS,1125.21,Debit,Failed,Limit Exceeded
T00000498,A0003380,2025-05-20 00:00:00,Purchase,POS,2660.84,Debit,Success,
T00000499,A0002693,2026-05-14 00:00:00,Purchase,POS,1228.86,Debit,Success,
T00000500,A0000345,2024-06-24 00:00:00,Bill Payment,POS,4492.47,Debit,Success,
T00000501,A0006465,2025-04-18 00:00:00,Deposit,UPI,9599.79,Credit,Success,
T00000502,A0004056,2025-03-04 00:00:00,Purchase,UPI,2549.0,Credit,Success,
T00000503,A0006479,2025-03-23 00:00:00,Deposit,UPI,1091.4,Credit,Success,
T00000504,A0000474,2025-04-15 00:00:00,Transfer,Mobile Banking,2364.63,Credit,Success,
T00000505,A0004890,2024-03-18 00:00:00,Purchase,NEFT,18155.95,Debit,Success,
T00000506,A0005039,2024-10-20 00:00:00,Cash Withdrawal,IMPS,1708.41,Debit,Success,
T00000507,A0003986,2025-08-30 00:00:00,Bill Payment,Mobile Banking,8198.52,Debit,Success,
T00000508,A0000861,2025-07-20 00:00:00,Purchase,UPI,266.79,Credit,Success,
T00000509,A0005540,2025-09-26 00:00:00,Purchase,UPI,5735.42,Debit,Success,
T00000510,A0003366,2025-03-01 00:00:00,Deposit,UPI,7721.63,Debit,Success,
T00000511,A0006255,2024-11-05 00:00:00,Transfer,UPI,1997.37,Debit,Success,
T00000512,A0000329,2025-10-13 00:00:00,Transfer,ATM,1259.45,Credit,Success,
T00000513,A0005520,2024-04-03 00:00:00,Transfer,UPI,1091.84,Debit,Success,
T00000514,A0002104,2025-03-06 00:00:00,Transfer,IMPS,3824.53,Credit,Success,
T00000515,A0004232,2025-03-04 00:00:00,Purchase,NEFT,5430.04,Debit,Success,
T00000516,A0003020,2024-10-27 00:00:00,Purchase,IMPS,6796.05,Credit,Success,
T00000517,A0003165,2024-02-11 00:00:00,Purchase,ATM,13458.13,Debit,Success,
T00000518,A0000418,2025-03-13 00:00:00,Purchase,POS,6688.09,Debit,Success,
T00000519,A0002437,2026-06-16 00:00:00,Purchase,POS,1727.61,Credit,Success,
T00000520,A0000264,2024-06-26 00:00:00,Deposit,UPI,2670.4,Debit,Success,
T00000521,A0002848,2026-02-04 00:00:00,Deposit,UPI,3654.42,Credit,Success,
T00000522,A0005814,2025-03-11 00:00:00,Cash Withdrawal,ATM,3103.54,Credit,Success,
T00000523,A0001042,2025-12-13 00:00:00,Bill Payment,POS,2275.1,Debit,Failed,Insufficient Funds
T00000524,A0000366,2025-09-05 00:00:00,Bill Payment,UPI,708.79,Debit,Success,
T00000525,A0001708,2025-05-23 00:00:00,Transfer,ATM,1004.44,Credit,Success,
T00000526,A0002269,2026-05-17 00:00:00,Deposit,POS,1476.78,Credit,Success,
T00000527,A0004973,2024-03-09 00:00:00,Purchase,IMPS,9150.13,Debit,Success,
T00000528,A0000849,2026-02-05 00:00:00,Purchase,Mobile Banking,1737.59,Credit,Success,
T00000529,A0004160,2025-12-04 00:00:00,Transfer,UPI,934.28,Debit,Success,
T00000530,A0000963,2024-12-18 00:00:00,Purchase,IMPS,1004.42,Debit,Failed,Limit Exceeded
T00000531,A0002053,2024-03-23 00:00:00,Cash Withdrawal,POS,11678.05,Credit,Success,
T00000532,A0002433,2024-09-27 00:00:00,Purchase,ATM,1826.78,Credit,Success,
T00000533,A0003340,2025-07-28 00:00:00,Deposit,ATM,4654.81,Credit,Success,
T00000534,A0001083,2024-06-05 00:00:00,Deposit,IMPS,15795.59,Credit,Success,
T00000535,A0002423,2025-08-18 00:00:00,Purchase,UPI,2096.39,Credit,Success,
T00000536,A0002039,2026-02-19 00:00:00,Bill Payment,IMPS,2040.57,Debit,Success,
T00000537,A0001555,2024-12-12 00:00:00,Bill Payment,UPI,1405.81,Debit,Success,
T00000538,A0003677,2024-06-09 00:00:00,Transfer,ATM,7028.74,Credit,Success,
T00000539,A0000692,2024-07-21 00:00:00,Transfer,UPI,2570.71,Credit,Success,
T00000540,A0006414,2025-11-20 00:00:00,Cash Withdrawal,ATM,1072.62,Debit,Success,
T00000541,A0003453,2025-03-01 00:00:00,Deposit,POS,4251.89,Debit,Success,
T00000542,A0005752,2024-05-13 00:00:00,Bill Payment,IMPS,4100.55,Credit,Success,
T00000543,A0004090,2026-03-02 00:00:00,Transfer,POS,326.05,Credit,Success,
T00000544,A0004581,2024-07-10 00:00:00,Cash Withdrawal,POS,6403.83,Debit,Success,
T00000545,A0000011,2024-07-17 00:00:00,Purchase,UPI,4003.54,Debit,Success,
T00000546,A0005679,2026-03-11 00:00:00,Transfer,UPI,2393.75,Debit,Success,
T00000547,A0000248,2024-04-20 00:00:00,Transfer,UPI,8979.58,Credit,Success,
T00000548,A0001426,2025-12-22 00:00:00,Transfer,IMPS,1588.56,Debit,Failed,Technical Error
T00000549,A0001214,2026-06-03 00:00:00,Purchase,UPI,957.72,Credit,Success,
T00000550,A0005649,2024-01-15 00:00:00,Transfer,UPI,2967.45,Debit,Success,
T00000551,A0004876,2024-06-07 00:00:00,Purchase,IMPS,11971.41,Debit,Success,
T00000552,A0002012,2026-01-29 00:00:00,Transfer,IMPS,6664.32,Debit,Success,
T00000553,A0004770,2024-08-20 00:00:00,Cash Withdrawal,POS,677.57,Debit,Success,
T00000554,A0001598,2024-08-04 00:00:00,Purchase,UPI,2475.44,Debit,Success,
T00000555,A0002715,2026-02-24 00:00:00,Bill Payment,UPI,5147.22,Debit,Success,
T00000556,A0003208,2024-03-03 00:00:00,Cash Withdrawal,POS,576.63,Credit,Success,
T00000557,A0006490,2025-04-16 00:00:00,Purchase,POS,4502.54,Debit,Failed,Insufficient Funds
T00000558,A0000356,2025-03-13 00:00:00,Bill Payment,UPI,5862.82,Debit,Success,
T00000559,A0003288,2025-06-29 00:00:00,Deposit,ATM,2194.21,Debit,Success,
T00000560,A0003282,2026-06-09 00:00:00,Purchase,UPI,1861.57,Credit,Success,
T00000561,A0004271,2025-08-28 00:00:00,Bill Payment,Branch,1892.26,Debit,Success,
T00000562,A0002505,2024-07-12 00:00:00,Transfer,IMPS,12179.81,Debit,Success,
T00000563,A0003479,2024-09-29 00:00:00,Purchase,UPI,1567.14,Credit,Success,
T00000564,A0000397,2024-11-06 00:00:00,Purchase,NEFT,551.82,Debit,Success,
T00000565,A0006053,2024-05-28 00:00:00,Transfer,UPI,11632.38,Debit,Success,
T00000566,A0005844,2025-09-19 00:00:00,Purchase,NEFT,7643.39,Debit,Success,
T00000567,A0000836,2025-01-24 00:00:00,Transfer,Mobile Banking,5958.22,Debit,Success,
T00000568,A0001197,2026-05-24 00:00:00,Purchase,IMPS,17641.65,Debit,Success,
T00000569,A0000359,2026-06-16 00:00:00,Bill Payment,IMPS,2721.75,Debit,Success,
T00000570,A0004165,2025-03-11 00:00:00,Purchase,UPI,20544.37,Debit,Success,
T00000571,A0003576,2024-07-05 00:00:00,Cash Withdrawal,NEFT,4590.73,Credit,Success,
