Loan_ID,Customer_ID,Branch_ID,Loan_Type,Application_Date,Loan_Amount,Loan_Status,Approval_Date,Disbursement_Date,Interest_Rate,Tenure_Months,Outstanding_Amount,Credit_Score_Band
L000188,C002777,B001,Vehicle,2026-02-27 00:00:00,39000.0,Disbursed,2026-03-12 00:00:00,2026-03-13 00:00:00,17.27,240,18105.37,750+
L000189,C003696,B025,Home,2024-04-18 00:00:00,2773600.0,Disbursed,2024-04-29 00:00:00,2024-05-03 00:00:00,16.52,48,1767737.42,750+
L000190,C000619,B008,Home,2025-12-22 00:00:00,988600.0,Approved,2025-12-31 00:00:00,,10.67,240,0.0,750+
L000191,C000824,B026,Personal,2026-02-17 00:00:00,37000.0,Approved,2026-02-28 00:00:00,,12.04,180,0.0,750+
L000192,C000119,B011,Vehicle,2023-01-02 00:00:00,782400.0,Disbursed,2023-01-05 00:00:00,2023-01-14 00:00:00,14.99,48,606922.34,600-699
L000193,C002892,B018,Personal,2023-11-29 00:00:00,386200.0,Disbursed,2023-12-07 00:00:00,2023-12-14 00:00:00,14.33,120,221621.41,750+
L000194,C000032,B016,Personal,2025-05-17 00:00:00,99400.0,Closed,2025-05-30 00:00:00,2025-06-06 00:00:00,9.03,240,0.0,700-749
L000195,C001731,B011,Business,2025-03-14 00:00:00,487600.0,Disbursed,2025-03-22 00:00:00,2025-03-25 00:00:00,12.12,12,446009.82,700-749
L000196,C001650,B008,Education,2025-01-29 00:00:00,1501700.0,Disbursed,2025-01-31 00:00:00,2025-02-07 00:00:00,14.67,48,397224.01,750+
L000197,C003299,B007,Business,2023-10-26 00:00:00,184500.0,Disbursed,2023-11-03 00:00:00,2023-11-11 00:00:00,15.67,180,162566.33,600-699
L000198,C000360,B016,Personal,2023-03-06 00:00:00,52600.0,Rejected,,,8.97,240,0.0,750+
L000199,C000854,B013,Vehicle,2026-02-12 00:00:00,415000.0,Rejected,,,13.77,36,0.0,750+
L000200,C004433,B025,Home,2023-10-25 00:00:00,492700.0,Rejected,,,14.86,24,0.0,750+
L000201,C001576,B007,Business,2026-03-23 00:00:00,1587600.0,Disbursed,2026-03-25 00:00:00,2026-03-28 00:00:00,13.47,48,480361.59,700-749
L000202,C000110,B023,Personal,2025-03-04 00:00:00,380900.0,Disbursed,2025-03-16 00:00:00,2025-03-19 00:00:00,12.56,36,185447.76,600-699
L000203,C001714,B025,Personal,2024-05-07 00:00:00,2457400.0,Disbursed,2024-05-21 00:00:00,2024-05-30 00:00:00,7.22,180,1045568.78,750+
L000204,C003821,B025,Personal,2023-05-08 00:00:00,1000400.0,Disbursed,2023-05-21 00:00:00,2023-05-22 00:00:00,7.77,60,354718.53,600-699
L000205,C004490,B011,Personal,2026-04-22 00:00:00,2411000.0,Disbursed,2026-05-01 00:00:00,2026-05-07 00:00:00,16.16,60,1558761.12,600-699
L000206,C001049,B015,Vehicle,2023-10-20 00:00:00,269900.0,Closed,2023-10-22 00:00:00,2023-10-26 00:00:00,9.0,180,0.0,700-749
L000207,C003171,B016,Personal,2024-10-29 00:00:00,523500.0,Disbursed,2024-11-02 00:00:00,2024-11-04 00:00:00,9.81,36,440658.87,700-749
L000208,C001046,B008,Vehicle,2024-12-19 00:00:00,673900.0,Disbursed,2024-12-23 00:00:00,2024-12-27 00:00:00,17.38,240,533180.35,750+
L000209,C003537,B024,Personal,2024-02-07 00:00:00,326300.0,Disbursed,2024-02-16 00:00:00,2024-02-19 00:00:00,10.93,48,302673.71,750+
L000210,C002942,B006,Home,2023-01-10 00:00:00,242900.0,Disbursed,2023-01-21 00:00:00,2023-01-29 00:00:00,15.81,60,84346.66,600-699
L000211,C000656,B012,Home,2026-06-12 00:00:00,759300.0,Disbursed,2026-06-21 00:00:00,2026-06-24 00:00:00,8.59,60,472840.76,600-699
L000212,C003466,B024,Vehicle,2026-06-13 00:00:00,413100.0,Disbursed,2026-06-23 00:00:00,2026-07-01 00:00:00,11.96,60,317955.76,750+
L000213,C001483,B012,Personal,2024-12-19 00:00:00,2075600.0,Rejected,,,8.2,60,0.0,750+
L000214,C004981,B005,Education,2024-08-22 00:00:00,492400.0,Disbursed,2024-08-28 00:00:00,2024-08-31 00:00:00,8.48,120,353272.29,700-749
L000215,C003822,B025,Business,2025-12-01 00:00:00,1373800.0,Disbursed,2025-12-10 00:00:00,2025-12-12 00:00:00,8.18,120,1106863.94,750+
L000216,C004488,B010,Home,2023-03-18 00:00:00,129500.0,Disbursed,2023-03-19 00:00:00,2023-03-22 00:00:00,9.9,180,34968.78,600-699
L000217,C000504,B021,Home,2023-08-07 00:00:00,627200.0,Disbursed,2023-08-08 00:00:00,2023-08-15 00:00:00,10.6,60,553321.29,700-749
L000218,C000785,B001,Personal,2023-11-25 00:00:00,814300.0,Approved,2023-12-02 00:00:00,,12.17,48,0.0,<600
L000219,C000651,B012,Vehicle,2025-06-26 00:00:00,196600.0,Rejected,,,16.56,240,0.0,750+
L000220,C004945,B020,Personal,2023-03-31 00:00:00,365900.0,Approved,2023-04-02 00:00:00,,12.95,180,0.0,700-749
L000221,C001702,B011,Vehicle,2026-03-05 00:00:00,134000.0,Disbursed,2026-03-08 00:00:00,2026-03-17 00:00:00,13.18,36,58587.12,700-749
L000222,C001443,B002,Vehicle,2023-10-17 00:00:00,144700.0,Approved,2023-10-26 00:00:00,,17.09,12,0.0,700-749
L000223,C000432,B014,Home,2023-05-26 00:00:00,632100.0,Closed,2023-05-30 00:00:00,2023-06-05 00:00:00,12.09,120,0.0,750+
L000224,C000031,B023,Personal,2025-05-15 00:00:00,133900.0,Disbursed,2025-05-22 00:00:00,2025-05-25 00:00:00,7.85,60,81637.3,700-749
L000225,C002365,B011,Education,2023-10-18 00:00:00,1572400.0,Disbursed,2023-10-22 00:00:00,2023-10-25 00:00:00,14.83,36,1473407.31,750+
L000226,C002974,B002,Business,2026-01-30 00:00:00,614500.0,Approved,2026-02-07 00:00:00,,15.12,180,0.0,750+
L000227,C003026,B011,Personal,2025-06-24 00:00:00,1170700.0,Rejected,,,14.36,12,0.0,700-749
L000228,C002384,B023,Vehicle,2026-06-16 00:00:00,703600.0,Disbursed,2026-06-27 00:00:00,2026-06-29 00:00:00,12.17,180,581442.28,600-699
L000229,C002820,B010,Education,2024-05-12 00:00:00,567100.0,Rejected,,,7.96,12,0.0,750+
L000230,C000910,B029,Business,2025-01-01 00:00:00,421200.0,Disbursed,2025-01-11 00:00:00,2025-01-14 00:00:00,10.22,180,163516.89,600-699
L000231,C002534,B028,Personal,2023-12-07 00:00:00,4304800.0,Disbursed,2023-12-16 00:00:00,2023-12-19 00:00:00,12.58,36,3580675.76,600-699
L000232,C001119,B029,Business,2025-05-22 00:00:00,660300.0,Disbursed,2025-05-27 00:00:00,2025-06-02 00:00:00,17.06,120,165502.87,<600
L000233,C003745,B017,Personal,2023-03-21 00:00:00,247500.0,Disbursed,2023-03-24 00:00:00,2023-04-01 00:00:00,10.0,240,193638.42,700-749
L000234,C004718,B024,Personal,2026-02-06 00:00:00,299800.0,Disbursed,2026-02-17 00:00:00,2026-02-24 00:00:00,14.04,36,229255.56,750+
L000235,C003156,B026,Vehicle,2025-12-24 00:00:00,220400.0,Disbursed,2026-01-03 00:00:00,2026-01-10 00:00:00,10.53,12,125398.66,700-749
L000236,C002229,B012,Home,2025-11-13 00:00:00,856300.0,Disbursed,2025-11-26 00:00:00,2025-12-04 00:00:00,13.38,240,807358.48,700-749
L000237,C000844,B014,Education,2024-04-12 00:00:00,251200.0,Disbursed,2024-04-15 00:00:00,2024-04-23 00:00:00,17.65,24,205854.5,<600
L000238,C002193,B024,Home,2025-12-20 00:00:00,342000.0,Disbursed,2025-12-30 00:00:00,2025-12-31 00:00:00,11.92,24,286977.62,700-749
L000239,C000235,B015,Home,2026-02-26 00:00:00,225600.0,Disbursed,2026-02-27 00:00:00,2026-03-01 00:00:00,12.76,48,187654.32,700-749
L000240,C004815,B029,Personal,2023-10-29 00:00:00,264600.0,Approved,2023-11-06 00:00:00,,10.01,48,0.0,700-749
L000241,C003091,B015,Home,2025-05-03 00:00:00,28300.0,Disbursed,2025-05-17 00:00:00,2025-05-18 00:00:00,8.21,180,9954.48,600-699
L000242,C003750,B018,Personal,2024-05-30 00:00:00,239400.0,Disbursed,2024-06-10 00:00:00,2024-06-16 00:00:00,17.88,180,122866.47,750+
L000243,C004279,B029,Home,2025-10-15 00:00:00,329200.0,Disbursed,2025-10-23 00:00:00,2025-10-30 00:00:00,16.22,180,107939.2,600-699
L000244,C003653,B001,Personal,2025-11-29 00:00:00,1582800.0,Disbursed,2025-12-03 00:00:00,2025-12-10 00:00:00,7.4,180,844325.52,<600
L000245,C002498,B018,Vehicle,2023-06-30 00:00:00,94800.0,Approved,2023-07-04 00:00:00,,8.55,120,0.0,700-749
L000246,C002764,B011,Personal,2024-11-05 00:00:00,131200.0,Disbursed,2024-11-13 00:00:00,2024-11-14 00:00:00,13.3,12,98087.49,700-749
L000247,C000072,B003,Personal,2025-11-02 00:00:00,130700.0,Approved,2025-11-07 00:00:00,,13.71,120,0.0,750+
L000248,C000738,B020,Education,2025-02-14 00:00:00,280600.0,Closed,2025-02-19 00:00:00,2025-02-27 00:00:00,11.65,120,0.0,750+
L000249,C004313,B005,Home,2023-09-24 00:00:00,1310200.0,Approved,2023-09-28 00:00:00,,12.23,120,0.0,700-749
L000250,C001616,B013,Personal,2023-02-25 00:00:00,253800.0,Disbursed,2023-03-01 00:00:00,2023-03-02 00:00:00,11.39,24,219760.1,600-699
L000251,C002667,B010,Business,2024-11-12 00:00:00,546700.0,Disbursed,2024-11-24 00:00:00,2024-12-02 00:00:00,12.67,48,221964.46,600-699
L000252,C003907,B006,Education,2023-05-26 00:00:00,1408100.0,Closed,2023-06-08 00:00:00,2023-06-16 00:00:00,11.57,24,0.0,750+
L000253,C004133,B009,Home,2023-02-03 00:00:00,157900.0,Closed,2023-02-06 00:00:00,2023-02-10 00:00:00,10.87,48,0.0,<600
L000254,C000558,B005,Personal,2023-09-09 00:00:00,159900.0,Rejected,,,14.04,12,0.0,<600
L000255,C004843,B006,Business,2025-02-21 00:00:00,231100.0,Rejected,,,17.34,24,0.0,600-699
L000256,C004344,B019,Personal,2023-01-18 00:00:00,22000.0,Disbursed,2023-01-24 00:00:00,2023-01-28 00:00:00,13.39,36,17625.58,750+
L000257,C003385,B007,Home,2026-05-23 00:00:00,212900.0,Disbursed,2026-06-02 00:00:00,2026-06-07 00:00:00,12.09,48,145533.08,700-749
L000258,C000793,B006,Business,2023-08-26 00:00:00,528500.0,Disbursed,2023-08-28 00:00:00,2023-08-30 00:00:00,7.87,12,424352.74,750+
L000259,C001180,B007,Home,2026-04-06 00:00:00,1948200.0,Disbursed,2026-04-11 00:00:00,2026-04-13 00:00:00,13.34,24,1082130.19,750+
L000260,C001609,B017,Home,2024-12-26 00:00:00,288400.0,Closed,2025-01-02 00:00:00,2025-01-06 00:00:00,15.58,120,0.0,700-749
L000261,C002398,B025,Business,2026-02-03 00:00:00,645100.0,Disbursed,2026-02-07 00:00:00,2026-02-09 00:00:00,7.45,180,339446.69,750+
L000262,C002789,B012,Home,2025-09-12 00:00:00,1378300.0,Disbursed,2025-09-17 00:00:00,2025-09-26 00:00:00,12.51,120,490815.68,600-699
L000263,C000216,B016,Personal,2024-04-12 00:00:00,325000.0,Disbursed,2024-04-14 00:00:00,2024-04-21 00:00:00,13.48,24,213278.64,600-699
L000264,C002006,B010,Business,2023-01-01 00:00:00,1161600.0,Disbursed,2023-01-04 00:00:00,2023-01-13 00:00:00,13.01,12,843028.1,<600
L000265,C001606,B003,Vehicle,2023-08-17 00:00:00,58700.0,Disbursed,2023-08-24 00:00:00,2023-08-30 00:00:00,12.9,240,40014.45,700-749
L000266,C001043,B025,Vehicle,2025-12-24 00:00:00,349700.0,Disbursed,2026-01-04 00:00:00,2026-01-11 00:00:00,8.22,240,157092.58,700-749
L000267,C004938,B002,Education,2026-01-19 00:00:00,1021000.0,Rejected,,,15.28,12,0.0,750+
L000268,C004187,B019,Personal,2025-07-16 00:00:00,687000.0,Disbursed,2025-07-24 00:00:00,2025-07-30 00:00:00,8.2,240,268171.19,700-749
L000269,C000419,B022,Home,2024-05-03 00:00:00,451700.0,Disbursed,2024-05-16 00:00:00,2024-05-20 00:00:00,9.57,120,337534.74,750+
L000270,C003170,B018,Personal,2023-09-17 00:00:00,6308900.0,Disbursed,2023-09-21 00:00:00,2023-09-28 00:00:00,7.55,60,2389621.39,750+
L000271,C001861,B015,Home,2023-06-11 00:00:00,385400.0,Disbursed,2023-06-20 00:00:00,2023-06-28 00:00:00,16.96,36,137289.91,<600
L000272,C004789,B002,Education,2024-05-07 00:00:00,1441000.0,Disbursed,2024-05-20 00:00:00,2024-05-29 00:00:00,15.25,180,770881.48,750+
L000273,C000364,B015,Education,2026-06-20 00:00:00,263200.0,Approved,2026-07-04 00:00:00,,13.5,48,0.0,750+
L000274,C004699,B014,Home,2025-07-24 00:00:00,735800.0,Closed,2025-08-02 00:00:00,2025-08-08 00:00:00,8.84,180,0.0,<600
L000275,C003748,B002,Home,2023-10-29 00:00:00,821200.0,Closed,2023-10-30 00:00:00,2023-10-31 00:00:00,16.12,240,0.0,600-699
L000276,C001425,B023,Vehicle,2024-04-22 00:00:00,899300.0,Disbursed,2024-05-04 00:00:00,2024-05-05 00:00:00,15.08,12,445877.38,700-749
L000277,C002694,B016,Education,2024-02-14 00:00:00,130000.0,Disbursed,2024-02-25 00:00:00,2024-02-29 00:00:00,16.01,60,79718.1,600-699
L000278,C002788,B006,Home,2023-01-15 00:00:00,355400.0,Rejected,,,12.63,24,0.0,600-699
L000279,C002689,B028,Business,2023-09-27 00:00:00,179900.0,Disbursed,2023-09-30 00:00:00,2023-10-05 00:00:00,14.6,24,120976.94,<600
L000280,C004949,B027,Personal,2026-04-02 00:00:00,1057700.0,Disbursed,2026-04-13 00:00:00,2026-04-14 00:00:00,17.87,36,678226.88,700-749
L000281,C004464,B020,Home,2024-05-03 00:00:00,244900.0,Disbursed,2024-05-08 00:00:00,2024-05-11 00:00:00,9.33,60,214577.69,750+
L000282,C001254,B010,Personal,2023-05-18 00:00:00,500300.0,Approved,2023-05-21 00:00:00,,10.52,48,0.0,750+
L000283,C000888,B022,Vehicle,2024-12-21 00:00:00,408700.0,Disbursed,2024-12-26 00:00:00,2024-12-27 00:00:00,14.78,240,302694.88,<600
L000284,C002048,B017,Home,2025-10-25 00:00:00,1326600.0,Disbursed,2025-11-08 00:00:00,2025-11-10 00:00:00,9.26,12,1092967.37,<600
L000285,C002284,B023,Personal,2025-07-13 00:00:00,700200.0,Approved,2025-07-16 00:00:00,,9.42,36,0.0,700-749
L000286,C004824,B012,Home,2025-07-12 00:00:00,1490200.0,Disbursed,2025-07-24 00:00:00,2025-07-28 00:00:00,11.33,60,1308727.5,600-699
L000287,C003918,B028,Personal,2024-11-29 00:00:00,1239700.0,Disbursed,2024-12-01 00:00:00,2024-12-09 00:00:00,17.27,180,787952.19,600-699
L000288,C004091,B026,Personal,2023-07-26 00:00:00,360700.0,Disbursed,2023-07-31 00:00:00,2023-08-04 00:00:00,9.82,120,218846.1,700-749
L000289,C003098,B027,Vehicle,2025-01-12 00:00:00,218900.0,Closed,2025-01-20 00:00:00,2025-01-25 00:00:00,13.2,48,0.0,600-699
L000290,C004164,B026,Home,2023-12-01 00:00:00,10442300.0,Disbursed,2023-12-04 00:00:00,2023-12-12 00:00:00,9.41,240,3494265.8,600-699
L000291,C003556,B009,Vehicle,2025-05-17 00:00:00,2119200.0,Disbursed,2025-05-22 00:00:00,2025-05-31 00:00:00,11.42,240,1359423.03,750+
L000292,C000703,B004,Vehicle,2025-05-30 00:00:00,95600.0,Disbursed,2025-06-06 00:00:00,2025-06-15 00:00:00,14.58,120,44710.86,700-749
L000293,C004827,B019,Personal,2023-11-06 00:00:00,1113500.0,Disbursed,2023-11-07 00:00:00,2023-11-09 00:00:00,17.38,12,782678.77,750+
L000294,C001777,B030,Home,2024-07-16 00:00:00,232600.0,Approved,2024-07-26 00:00:00,,9.26,36,0.0,750+
L000295,C000500,B002,Education,2025-07-21 00:00:00,234400.0,Rejected,,,10.65,48,0.0,700-749
L000296,C001997,B025,Personal,2024-03-31 00:00:00,183700.0,Approved,2024-04-07 00:00:00,,13.31,24,0.0,750+
L000297,C002682,B029,Personal,2026-03-31 00:00:00,832400.0,Approved,2026-04-02 00:00:00,,17.6,180,0.0,700-749
L000298,C002749,B008,Home,2023-12-05 00:00:00,86300.0,Disbursed,2023-12-18 00:00:00,2023-12-27 00:00:00,12.62,240,74186.82,<600
L000299,C003375,B009,Home,2023-09-02 00:00:00,68400.0,Disbursed,2023-09-04 00:00:00,2023-09-13 00:00:00,8.74,48,35293.42,600-699
L000300,C002937,B012,Home,2025-06-20 00:00:00,192600.0,Disbursed,2025-06-26 00:00:00,2025-07-01 00:00:00,17.37,12,166194.97,750+
L000301,C004882,B023,Home,2025-11-28 00:00:00,946300.0,Disbursed,2025-11-29 00:00:00,2025-12-01 00:00:00,11.01,180,336486.11,700-749
L000302,C003221,B028,Home,2025-09-21 00:00:00,245000.0,Disbursed,2025-09-27 00:00:00,2025-10-05 00:00:00,13.82,60,102394.1,750+
L000303,C003810,B023,Business,2026-02-19 00:00:00,636700.0,Disbursed,2026-03-04 00:00:00,2026-03-05 00:00:00,14.97,180,394200.09,<600
L000304,C001215,B003,Personal,2023-04-23 00:00:00,583400.0,Disbursed,2023-04-30 00:00:00,2023-05-04 00:00:00,9.24,24,385001.02,700-749
L000305,C002280,B014,Vehicle,2025-12-30 00:00:00,348000.0,Closed,2026-01-05 00:00:00,2026-01-06 00:00:00,8.95,180,0.0,700-749
L000306,C001716,B025,Home,2023-01-24 00:00:00,792000.0,Disbursed,2023-01-27 00:00:00,2023-01-31 00:00:00,12.81,180,281909.05,750+
L000307,C003123,B007,Home,2023-12-19 00:00:00,2609000.0,Disbursed,2023-12-31 00:00:00,2024-01-07 00:00:00,10.48,180,893100.28,700-749
L000308,C002312,B027,Home,2026-02-08 00:00:00,178300.0,Disbursed,2026-02-10 00:00:00,2026-02-19 00:00:00,7.56,60,138602.89,600-699
L000309,C000940,B022,Personal,2023-12-14 00:00:00,558800.0,Rejected,,,9.28,12,0.0,750+
L000310,C003649,B029,Business,2023-06-12 00:00:00,250800.0,Approved,2023-06-15 00:00:00,,10.96,24,0.0,750+
L000311,C001602,B007,Personal,2025-07-18 00:00:00,240500.0,Disbursed,2025-07-25 00:00:00,2025-08-01 00:00:00,17.62,24,124827.21,600-699
L000312,C004763,B028,Vehicle,2023-06-19 00:00:00,749300.0,Disbursed,2023-07-01 00:00:00,2023-07-09 00:00:00,17.9,24,519477.81,750+
L000313,C004750,B006,Vehicle,2023-08-25 00:00:00,391100.0,Approved,2023-09-07 00:00:00,,17.85,24,0.0,750+
L000314,C004172,B028,Personal,2023-06-30 00:00:00,232700.0,Disbursed,2023-07-04 00:00:00,2023-07-08 00:00:00,16.08,120,125163.73,700-749
L000315,C001219,B011,Personal,2024-04-09 00:00:00,649500.0,Disbursed,2024-04-22 00:00:00,2024-05-01 00:00:00,12.45,240,572376.67,700-749
L000316,C000637,B003,Home,2026-03-14 00:00:00,530500.0,Approved,2026-03-21 00:00:00,,13.83,180,0.0,700-749
L000317,C000437,B002,Personal,2025-12-05 00:00:00,5276400.0,Disbursed,2025-12-12 00:00:00,2025-12-14 00:00:00,7.33,12,4401824.64,700-749
L000318,C002411,B008,Personal,2026-01-10 00:00:00,250300.0,Disbursed,2026-01-22 00:00:00,2026-01-29 00:00:00,9.78,24,232293.9,750+
L000319,C002785,B029,Vehicle,2024-04-09 00:00:00,159800.0,Disbursed,2024-04-13 00:00:00,2024-04-22 00:00:00,10.2,48,61490.39,750+
L000320,C004539,B012,Vehicle,2023-12-15 00:00:00,308300.0,Disbursed,2023-12-29 00:00:00,2024-01-01 00:00:00,7.99,24,95111.82,<600
L000321,C002483,B021,Home,2023-08-10 00:00:00,2752600.0,Disbursed,2023-08-12 00:00:00,2023-08-14 00:00:00,17.76,24,955121.26,750+
L000322,C004286,B025,Vehicle,2023-08-21 00:00:00,96100.0,Disbursed,2023-08-28 00:00:00,2023-09-05 00:00:00,11.92,60,80797.69,600-699
L000323,C002554,B007,Personal,2025-05-12 00:00:00,47700.0,Approved,2025-05-18 00:00:00,,14.0,24,0.0,750+
L000324,C002007,B013,Vehicle,2023-07-31 00:00:00,497600.0,Approved,2023-08-02 00:00:00,,10.36,120,0.0,700-749
L000325,C000200,B024,Personal,2024-11-19 00:00:00,240500.0,Disbursed,2024-12-01 00:00:00,2024-12-09 00:00:00,13.91,12,136955.62,750+
L000326,C002616,B015,Personal,2026-03-09 00:00:00,321900.0,Disbursed,2026-03-17 00:00:00,2026-03-19 00:00:00,7.58,24,186419.8,700-749
L000327,C004532,B016,Personal,2025-07-16 00:00:00,115100.0,Disbursed,2025-07-28 00:00:00,2025-08-05 00:00:00,11.54,60,58172.52,600-699
L000328,C000708,B027,Vehicle,2025-05-28 00:00:00,1142700.0,Disbursed,2025-05-30 00:00:00,2025-06-08 00:00:00,13.42,120,872935.26,600-699
L000329,C001976,B022,Business,2026-05-31 00:00:00,271300.0,Rejected,,,16.99,36,0.0,600-699
L000330,C004262,B002,Personal,2023-10-21 00:00:00,1730900.0,Rejected,,,17.92,60,0.0,700-749
L000331,C001064,B017,Business,2023-05-29 00:00:00,637300.0,Approved,2023-06-12 00:00:00,,7.01,60,0.0,750+
L000332,C000711,B024,Business,2025-09-05 00:00:00,210100.0,Closed,2025-09-09 00:00:00,2025-09-12 00:00:00,17.67,180,0.0,600-699
L000333,C000463,B015,Personal,2023-12-07 00:00:00,542600.0,Disbursed,2023-12-10 00:00:00,2023-12-12 00:00:00,16.22,36,243046.1,700-749
L000334,C002441,B007,Personal,2025-06-11 00:00:00,51100.0,Disbursed,2025-06-13 00:00:00,2025-06-20 00:00:00,12.67,60,35989.14,600-699
L000335,C001676,B010,Business,2023-02-06 00:00:00,243000.0,Disbursed,2023-02-07 00:00:00,2023-02-11 00:00:00,16.87,240,101126.27,700-749
L000336,C002664,B019,Business,2025-08-01 00:00:00,49300.0,Disbursed,2025-08-11 00:00:00,2025-08-16 00:00:00,11.42,24,39183.01,700-749
L000337,C002367,B015,Home,2026-02-14 00:00:00,1743100.0,Disbursed,2026-02-22 00:00:00,2026-02-27 00:00:00,9.02,24,1259698.08,700-749
L000338,C000578,B021,Education,2024-08-31 00:00:00,2312400.0,Approved,2024-09-11 00:00:00,,12.92,48,0.0,600-699
L000339,C003757,B015,Vehicle,2026-04-02 00:00:00,230100.0,Closed,2026-04-03 00:00:00,2026-04-09 00:00:00,11.15,24,0.0,600-699
L000340,C003423,B004,Vehicle,2023-08-31 00:00:00,648000.0,Disbursed,2023-09-11 00:00:00,2023-09-18 00:00:00,13.25,180,526960.14,700-749
L000341,C003255,B023,Home,2024-05-09 00:00:00,91900.0,Disbursed,2024-05-17 00:00:00,2024-05-22 00:00:00,10.15,60,38546.86,<600
L000342,C001797,B027,Personal,2025-05-07 00:00:00,974500.0,Disbursed,2025-05-12 00:00:00,2025-05-15 00:00:00,10.48,12,600893.42,750+
L000343,C000964,B011,Personal,2023-09-17 00:00:00,93300.0,Disbursed,2023-09-29 00:00:00,2023-10-06 00:00:00,15.26,180,37225.96,700-749
L000344,C002962,B016,Home,2025-03-21 00:00:00,250300.0,Disbursed,2025-04-04 00:00:00,2025-04-13 00:00:00,11.34,48,155166.33,<600
L000345,C000007,B012,Vehicle,2025-06-29 00:00:00,370900.0,Disbursed,2025-07-13 00:00:00,2025-07-18 00:00:00,14.77,24,264059.15,700-749
L000346,C001604,B015,Home,2023-07-12 00:00:00,822200.0,Closed,2023-07-20 00:00:00,2023-07-27 00:00:00,11.03,60,0.0,700-749
L000347,C002913,B013,Home,2023-05-03 00:00:00,301900.0,Disbursed,2023-05-17 00:00:00,2023-05-24 00:00:00,13.66,120,253530.52,<600
L000348,C003132,B008,Personal,2023-11-29 00:00:00,937900.0,Disbursed,2023-12-03 00:00:00,2023-12-10 00:00:00,8.7,36,547167.16,700-749
L000349,C003721,B016,Business,2024-03-01 00:00:00,694500.0,Disbursed,2024-03-03 00:00:00,2024-03-08 00:00:00,16.4,24,470363.96,750+
L000350,C003036,B004,Business,2025-03-24 00:00:00,63200.0,Disbursed,2025-04-04 00:00:00,2025-04-11 00:00:00,9.66,180,16073.1,750+
L000351,C003936,B010,Education,2023-08-18 00:00:00,1998700.0,Disbursed,2023-08-22 00:00:00,2023-08-26 00:00:00,9.42,240,555632.12,600-699
L000352,C003110,B023,Business,2026-06-05 00:00:00,1693700.0,Disbursed,2026-06-17 00:00:00,2026-06-22 00:00:00,15.61,12,1560980.93,600-699
L000353,C002314,B023,Education,2026-02-23 00:00:00,1952000.0,Disbursed,2026-02-26 00:00:00,2026-03-01 00:00:00,8.41,180,1556701.62,600-699
L000354,C000860,B018,Vehicle,2026-02-16 00:00:00,601900.0,Disbursed,2026-02-22 00:00:00,2026-02-23 00:00:00,9.71,12,436720.07,<600
L000355,C003359,B018,Personal,2024-07-15 00:00:00,268300.0,Approved,2024-07-28 00:00:00,,13.34,48,0.0,600-699
L000356,C003604,B025,Home,2024-10-26 00:00:00,681900.0,Disbursed,2024-11-05 00:00:00,2024-11-13 00:00:00,11.23,60,187263.81,750+
L000357,C000043,B027,Vehicle,2026-06-06 00:00:00,209700.0,Approved,2026-06-19 00:00:00,,8.33,180,0.0,700-749
L000358,C000425,B003,Personal,2024-10-20 00:00:00,1593800.0,Rejected,,,10.74,12,0.0,600-699
L000359,C003605,B019,Education,2024-06-21 00:00:00,252000.0,Disbursed,2024-06-29 00:00:00,2024-07-06 00:00:00,13.2,60,64079.6,700-749
L000360,C001685,B030,Business,2025-06-16 00:00:00,811300.0,Disbursed,2025-06-27 00:00:00,2025-06-30 00:00:00,8.42,48,404843.37,<600
L000361,C002240,B002,Personal,2023-02-14 00:00:00,909300.0,Disbursed,2023-02-26 00:00:00,2023-03-01 00:00:00,11.25,12,324839.23,<600
L000362,C001783,B019,Vehicle,2024-11-04 00:00:00,113000.0,Disbursed,2024-11-06 00:00:00,2024-11-10 00:00:00,10.94,60,99660.07,600-699
L000363,C002726,B027,Business,2023-06-01 00:00:00,626200.0,Closed,2023-06-11 00:00:00,2023-06-14 00:00:00,15.43,48,0.0,750+
