Card_ID,Account_ID,Card_Type,Issue_Date,Activation_Date,Card_Status,Card_Network,Expiry_Date,Replacement_Count,Block_Reason
CD000214,A0004321,Debit,2024-11-17 00:00:00,2024-11-24 00:00:00,Blocked,Mastercard,2029-11-17 00:00:00,1,Stolen
CD000215,A0004974,Credit,2024-12-03 00:00:00,2024-12-05 00:00:00,Active,Visa,2029-12-03 00:00:00,0,
CD000216,A0004486,Debit,2026-05-16 00:00:00,2026-05-16 00:00:00,Active,Visa,2031-05-16 00:00:00,1,
CD000217,A0005702,Debit,2026-01-31 00:00:00,2026-01-31 00:00:00,Active,Visa,2031-01-31 00:00:00,0,
CD000218,A0006260,Debit,2022-09-06 00:00:00,2022-09-10 00:00:00,Active,RuPay,2027-09-06 00:00:00,0,
CD000219,A0002960,Debit,2023-12-27 00:00:00,2023-12-27 00:00:00,Active,RuPay,2028-12-27 00:00:00,0,
CD000220,A0000471,Debit,2026-03-17 00:00:00,2026-03-23 00:00:00,Active,Mastercard,2031-03-17 00:00:00,0,
CD000221,A0005090,Debit,2024-12-04 00:00:00,2024-12-11 00:00:00,Active,Visa,2029-12-04 00:00:00,0,
CD000222,A0003958,Debit,2022-05-01 00:00:00,2022-05-08 00:00:00,Active,Mastercard,2027-05-01 00:00:00,0,
CD000223,A0001150,Debit,2023-05-19 00:00:00,2023-05-23 00:00:00,Active,RuPay,2028-05-19 00:00:00,0,
CD000224,A0005933,Debit,2025-04-22 00:00:00,2025-04-23 00:00:00,Active,Mastercard,2030-04-22 00:00:00,0,
CD000225,A0003057,Debit,2024-10-26 00:00:00,2024-10-29 00:00:00,Blocked,Visa,2029-10-26 00:00:00,1,Stolen
CD000226,A0000511,Debit,2023-04-30 00:00:00,2023-05-01 00:00:00,Active,RuPay,2028-04-30 00:00:00,0,
CD000227,A0001743,Credit,2024-01-14 00:00:00,2024-01-16 00:00:00,Active,RuPay,2029-01-14 00:00:00,0,
CD000228,A0003620,Debit,2025-12-28 00:00:00,2025-12-31 00:00:00,Inactive,RuPay,2030-12-28 00:00:00,1,
CD000229,A0005297,Debit,2022-10-01 00:00:00,2022-10-01 00:00:00,Active,RuPay,2027-10-01 00:00:00,0,
CD000230,A0006380,Debit,2026-03-14 00:00:00,2026-03-16 00:00:00,Inactive,Mastercard,2031-03-14 00:00:00,0,
CD000231,A0001431,Debit,2025-07-10 00:00:00,2025-07-12 00:00:00,Active,RuPay,2030-07-10 00:00:00,1,
CD000232,A0004875,Debit,2022-05-01 00:00:00,2022-05-05 00:00:00,Active,RuPay,2027-05-01 00:00:00,0,
CD000233,A0005190,Credit,2025-06-16 00:00:00,2025-06-16 00:00:00,Active,Mastercard,2030-06-16 00:00:00,0,
CD000234,A0003792,Credit,2022-09-21 00:00:00,2022-09-23 00:00:00,Active,Visa,2027-09-21 00:00:00,0,
CD000235,A0000866,Debit,2022-09-21 00:00:00,2022-09-25 00:00:00,Blocked,RuPay,2027-09-21 00:00:00,0,Lost
CD000236,A0003675,Debit,2026-03-23 00:00:00,2026-03-29 00:00:00,Active,Mastercard,2031-03-23 00:00:00,0,
CD000237,A0002362,Debit,2022-09-22 00:00:00,2022-09-28 00:00:00,Active,Visa,2027-09-22 00:00:00,0,
CD000238,A0002275,Debit,2025-07-08 00:00:00,2025-07-15 00:00:00,Active,Mastercard,2030-07-08 00:00:00,0,
CD000239,A0004948,Debit,2024-03-10 00:00:00,2024-03-15 00:00:00,Active,Visa,2029-03-10 00:00:00,0,
CD000240,A0005180,Debit,2022-10-17 00:00:00,2022-10-19 00:00:00,Active,Visa,2027-10-17 00:00:00,0,
CD000241,A0004129,Debit,2026-01-14 00:00:00,2026-01-21 00:00:00,Active,RuPay,2031-01-14 00:00:00,0,
CD000242,A0002555,Debit,2023-02-28 00:00:00,2023-03-04 00:00:00,Active,Visa,2028-02-28 00:00:00,0,
CD000243,A0000631,Debit,2023-07-23 00:00:00,2023-07-26 00:00:00,Active,Visa,2028-07-23 00:00:00,0,
CD000244,A0000029,Debit,2022-07-16 00:00:00,2022-07-17 00:00:00,Active,Visa,2027-07-16 00:00:00,0,
CD000245,A0001304,Credit,2024-08-27 00:00:00,2024-08-28 00:00:00,Active,Mastercard,2029-08-27 00:00:00,0,
CD000246,A0002716,Debit,2022-04-10 00:00:00,2022-04-16 00:00:00,Active,Visa,2027-04-10 00:00:00,0,
CD000247,A0002537,Credit,2022-08-07 00:00:00,2022-08-11 00:00:00,Expired,RuPay,2027-08-07 00:00:00,0,
CD000248,A0003456,Debit,2026-01-09 00:00:00,2026-01-09 00:00:00,Active,Visa,2031-01-09 00:00:00,0,
CD000249,A0005785,Debit,2023-12-05 00:00:00,2023-12-10 00:00:00,Active,Visa,2028-12-05 00:00:00,0,
CD000250,A0004275,Credit,2024-08-13 00:00:00,2024-08-17 00:00:00,Active,Visa,2029-08-13 00:00:00,0,
CD000251,A0005660,Debit,2022-04-07 00:00:00,2022-04-10 00:00:00,Inactive,Visa,2027-04-07 00:00:00,0,
CD000252,A0003003,Debit,2024-04-12 00:00:00,2024-04-12 00:00:00,Active,Visa,2029-04-12 00:00:00,0,
CD000253,A0002408,Debit,2022-03-23 00:00:00,2022-03-26 00:00:00,Active,Visa,2027-03-23 00:00:00,0,
CD000254,A0000393,Debit,2023-09-26 00:00:00,2023-10-01 00:00:00,Active,Visa,2028-09-26 00:00:00,1,
CD000255,A0000052,Debit,2023-07-19 00:00:00,2023-07-25 00:00:00,Active,RuPay,2028-07-19 00:00:00,0,
CD000256,A0001454,Debit,2024-12-21 00:00:00,2024-12-26 00:00:00,Active,Visa,2029-12-21 00:00:00,0,
CD000257,A0001860,Debit,2022-02-23 00:00:00,2022-02-26 00:00:00,Active,RuPay,2027-02-23 00:00:00,1,
CD000258,A0005788,Debit,2025-03-15 00:00:00,2025-03-22 00:00:00,Active,Visa,2030-03-15 00:00:00,0,
CD000259,A0002675,Debit,2024-06-25 00:00:00,2024-07-02 00:00:00,Active,Mastercard,2029-06-25 00:00:00,0,
CD000260,A0005700,Debit,2024-02-19 00:00:00,2024-02-25 00:00:00,Active,RuPay,2029-02-19 00:00:00,1,
CD000261,A0004790,Debit,2025-04-07 00:00:00,2025-04-12 00:00:00,Active,Mastercard,2030-04-07 00:00:00,0,
CD000262,A0003532,Debit,2024-04-04 00:00:00,2024-04-10 00:00:00,Active,Mastercard,2029-04-04 00:00:00,0,
CD000263,A0002284,Debit,2024-05-11 00:00:00,2024-05-13 00:00:00,Active,Visa,2029-05-11 00:00:00,1,
CD000264,A0000014,Credit,2025-02-15 00:00:00,2025-02-22 00:00:00,Active,RuPay,2030-02-15 00:00:00,1,
CD000265,A0002237,Debit,2025-01-12 00:00:00,2025-01-16 00:00:00,Active,Visa,2030-01-12 00:00:00,0,
CD000266,A0006023,Debit,2025-06-26 00:00:00,2025-06-30 00:00:00,Active,RuPay,2030-06-26 00:00:00,0,
CD000267,A0000925,Credit,2022-10-03 00:00:00,2022-10-10 00:00:00,Active,Mastercard,2027-10-03 00:00:00,0,
CD000268,A0001176,Debit,2025-06-05 00:00:00,2025-06-12 00:00:00,Active,Mastercard,2030-06-05 00:00:00,0,
CD000269,A0000073,Debit,2024-07-31 00:00:00,2024-08-05 00:00:00,Active,Visa,2029-07-31 00:00:00,2,
CD000270,A0000010,Debit,2024-12-02 00:00:00,2024-12-05 00:00:00,Active,Visa,2029-12-02 00:00:00,1,
CD000271,A0000252,Debit,2023-11-07 00:00:00,2023-11-07 00:00:00,Active,Mastercard,2028-11-07 00:00:00,0,
CD000272,A0003572,Debit,2023-02-07 00:00:00,2023-02-14 00:00:00,Active,Mastercard,2028-02-07 00:00:00,0,
CD000273,A0002240,Debit,2023-11-26 00:00:00,2023-11-30 00:00:00,Active,RuPay,2028-11-26 00:00:00,0,
CD000274,A0000038,Debit,2022-05-11 00:00:00,2022-05-11 00:00:00,Active,Mastercard,2027-05-11 00:00:00,0,
CD000275,A0005177,Debit,2025-05-09 00:00:00,2025-05-16 00:00:00,Inactive,Visa,2030-05-09 00:00:00,0,
CD000276,A0003873,Debit,2022-04-12 00:00:00,2022-04-19 00:00:00,Active,Visa,2027-04-12 00:00:00,1,
CD000277,A0001381,Credit,2024-12-04 00:00:00,2024-12-07 00:00:00,Inactive,Visa,2029-12-04 00:00:00,1,
CD000278,A0002626,Credit,2024-05-07 00:00:00,2024-05-08 00:00:00,Active,Mastercard,2029-05-07 00:00:00,0,
CD000279,A0006388,Credit,2024-10-30 00:00:00,2024-11-05 00:00:00,Active,Visa,2029-10-30 00:00:00,0,
CD000280,A0004806,Credit,2026-06-09 00:00:00,2026-06-09 00:00:00,Blocked,Mastercard,2031-06-09 00:00:00,0,Stolen
CD000281,A0005891,Debit,2024-04-18 00:00:00,2024-04-24 00:00:00,Active,RuPay,2029-04-18 00:00:00,0,
CD000282,A0000942,Credit,2023-04-25 00:00:00,2023-04-27 00:00:00,Active,Visa,2028-04-25 00:00:00,0,
CD000283,A0005349,Debit,2022-09-22 00:00:00,2022-09-24 00:00:00,Active,RuPay,2027-09-22 00:00:00,1,
CD000284,A0004884,Debit,2024-10-01 00:00:00,2024-10-05 00:00:00,Blocked,Visa,2029-10-01 00:00:00,0,Lost
CD000285,A0002227,Debit,2022-05-29 00:00:00,2022-06-02 00:00:00,Active,RuPay,2027-05-29 00:00:00,0,
CD000286,A0004956,Credit,2026-01-30 00:00:00,2026-01-31 00:00:00,Active,Mastercard,2031-01-30 00:00:00,0,
CD000287,A0005023,Debit,2025-08-05 00:00:00,2025-08-12 00:00:00,Blocked,RuPay,2030-08-05 00:00:00,0,Lost
CD000288,A0001460,Debit,2023-04-17 00:00:00,2023-04-17 00:00:00,Active,Visa,2028-04-17 00:00:00,1,
CD000289,A0003305,Debit,2025-04-20 00:00:00,2025-04-25 00:00:00,Blocked,Mastercard,2030-04-20 00:00:00,2,Lost
CD000290,A0001239,Debit,2023-11-13 00:00:00,2023-11-17 00:00:00,Active,Mastercard,2028-11-13 00:00:00,1,
CD000291,A0003876,Debit,2024-09-05 00:00:00,2024-09-11 00:00:00,Active,Mastercard,2029-09-05 00:00:00,0,
CD000292,A0004690,Debit,2023-12-08 00:00:00,2023-12-08 00:00:00,Inactive,Mastercard,2028-12-08 00:00:00,0,
CD000293,A0004966,Debit,2023-11-22 00:00:00,2023-11-24 00:00:00,Blocked,RuPay,2028-11-22 00:00:00,0,Lost
CD000294,A0002372,Debit,2024-08-11 00:00:00,2024-08-16 00:00:00,Active,Mastercard,2029-08-11 00:00:00,0,
CD000295,A0001083,Debit,2024-09-27 00:00:00,2024-10-03 00:00:00,Active,RuPay,2029-09-27 00:00:00,1,
CD000296,A0006344,Debit,2022-10-29 00:00:00,2022-11-05 00:00:00,Active,Mastercard,2027-10-29 00:00:00,0,
CD000297,A0000658,Credit,2024-08-05 00:00:00,2024-08-06 00:00:00,Active,Visa,2029-08-05 00:00:00,0,
CD000298,A0005713,Debit,2022-08-29 00:00:00,2022-08-31 00:00:00,Active,Visa,2027-08-29 00:00:00,1,
CD000299,A0003004,Debit,2026-05-10 00:00:00,2026-05-16 00:00:00,Active,RuPay,2031-05-10 00:00:00,0,
CD000300,A0000409,Debit,2022-03-08 00:00:00,2022-03-15 00:00:00,Blocked,RuPay,2027-03-08 00:00:00,1,Customer Request
CD000301,A0003614,Debit,2026-04-06 00:00:00,2026-04-07 00:00:00,Active,Mastercard,2031-04-06 00:00:00,0,
CD000302,A0002200,Debit,2024-02-29 00:00:00,2024-03-03 00:00:00,Active,Visa,2029-02-28 00:00:00,0,
CD000303,A0000679,Debit,2026-04-20 00:00:00,2026-04-21 00:00:00,Inactive,RuPay,2031-04-20 00:00:00,0,
CD000304,A0001698,Credit,2024-02-03 00:00:00,2024-02-10 00:00:00,Active,Visa,2029-02-03 00:00:00,0,
CD000305,A0004249,Debit,2024-03-22 00:00:00,2024-03-29 00:00:00,Active,Visa,2029-03-22 00:00:00,0,
CD000306,A0002445,Credit,2026-05-12 00:00:00,2026-05-19 00:00:00,Active,Visa,2031-05-12 00:00:00,0,
CD000307,A0006004,Debit,2023-07-12 00:00:00,2023-07-15 00:00:00,Active,RuPay,2028-07-12 00:00:00,0,
CD000308,A0003005,Debit,2022-11-16 00:00:00,2022-11-20 00:00:00,Active,Visa,2027-11-16 00:00:00,0,
CD000309,A0004173,Credit,2026-01-03 00:00:00,2026-01-09 00:00:00,Active,Mastercard,2031-01-03 00:00:00,0,
CD000310,A0002831,Debit,2023-03-14 00:00:00,2023-03-15 00:00:00,Active,Visa,2028-03-14 00:00:00,0,
CD000311,A0000650,Debit,2024-11-24 00:00:00,2024-12-01 00:00:00,Active,RuPay,2029-11-24 00:00:00,0,
CD000312,A0001909,Debit,2022-09-26 00:00:00,2022-10-01 00:00:00,Active,Mastercard,2027-09-26 00:00:00,3,
CD000313,A0003296,Debit,2023-01-12 00:00:00,2023-01-18 00:00:00,Active,Mastercard,2028-01-12 00:00:00,0,
CD000314,A0006396,Debit,2022-10-21 00:00:00,2022-10-23 00:00:00,Active,RuPay,2027-10-21 00:00:00,0,
CD000315,A0004114,Debit,2023-11-21 00:00:00,2023-11-27 00:00:00,Active,Mastercard,2028-11-21 00:00:00,0,
CD000316,A0006183,Debit,2023-05-09 00:00:00,2023-05-11 00:00:00,Active,RuPay,2028-05-09 00:00:00,1,
CD000317,A0000792,Debit,2026-02-06 00:00:00,2026-02-07 00:00:00,Inactive,RuPay,2031-02-06 00:00:00,0,
CD000318,A0004428,Debit,2026-06-27 00:00:00,2026-07-02 00:00:00,Active,Visa,2031-06-27 00:00:00,0,
CD000319,A0006443,Debit,2023-04-10 00:00:00,2023-04-16 00:00:00,Active,RuPay,2028-04-10 00:00:00,1,
CD000320,A0002368,Credit,2022-06-06 00:00:00,2022-06-07 00:00:00,Inactive,Visa,2027-06-06 00:00:00,0,
CD000321,A0003257,Debit,2024-09-04 00:00:00,2024-09-10 00:00:00,Active,RuPay,2029-09-04 00:00:00,0,
CD000322,A0006482,Debit,2023-11-28 00:00:00,2023-11-30 00:00:00,Expired,Visa,2028-11-28 00:00:00,0,
CD000323,A0002006,Debit,2024-02-19 00:00:00,2024-02-25 00:00:00,Active,RuPay,2029-02-19 00:00:00,0,
CD000324,A0004879,Debit,2025-11-05 00:00:00,2025-11-06 00:00:00,Active,Visa,2030-11-05 00:00:00,0,
CD000325,A0000333,Debit,2024-09-16 00:00:00,2024-09-20 00:00:00,Active,Visa,2029-09-16 00:00:00,1,
CD000326,A0003576,Debit,2022-12-14 00:00:00,2022-12-15 00:00:00,Inactive,Visa,2027-12-14 00:00:00,0,
CD000327,A0002792,Credit,2026-01-15 00:00:00,2026-01-21 00:00:00,Blocked,Visa,2031-01-15 00:00:00,0,Stolen
CD000328,A0002285,Debit,2025-10-15 00:00:00,2025-10-15 00:00:00,Active,Visa,2030-10-15 00:00:00,0,
CD000329,A0004710,Credit,2024-12-07 00:00:00,2024-12-14 00:00:00,Inactive,RuPay,2029-12-07 00:00:00,0,
CD000330,A0004110,Debit,2025-10-29 00:00:00,2025-10-30 00:00:00,Inactive,Mastercard,2030-10-29 00:00:00,0,
CD000331,A0001060,Debit,2025-01-14 00:00:00,2025-01-20 00:00:00,Inactive,RuPay,2030-01-14 00:00:00,1,
CD000332,A0004508,Debit,2022-10-17 00:00:00,2022-10-21 00:00:00,Active,Visa,2027-10-17 00:00:00,0,
CD000333,A0005842,Debit,2024-09-01 00:00:00,2024-09-03 00:00:00,Active,Mastercard,2029-09-01 00:00:00,1,
CD000334,A0003978,Credit,2025-10-01 00:00:00,2025-10-04 00:00:00,Active,Visa,2030-10-01 00:00:00,0,
CD000335,A0005999,Debit,2026-02-14 00:00:00,2026-02-20 00:00:00,Active,RuPay,2031-02-14 00:00:00,0,
CD000336,A0004587,Credit,2022-08-22 00:00:00,2022-08-28 00:00:00,Blocked,Mastercard,2027-08-22 00:00:00,0,Lost
CD000337,A0002123,Debit,2025-09-15 00:00:00,2025-09-18 00:00:00,Active,Visa,2030-09-15 00:00:00,0,
CD000338,A0005121,Debit,2023-03-22 00:00:00,2023-03-28 00:00:00,Active,Visa,2028-03-22 00:00:00,0,
CD000339,A0001003,Debit,2024-08-04 00:00:00,2024-08-06 00:00:00,Expired,Visa,2029-08-04 00:00:00,0,
CD000340,A0003567,Debit,2024-12-26 00:00:00,2024-12-31 00:00:00,Active,Visa,2029-12-26 00:00:00,0,
CD000341,A0003748,Debit,2026-05-19 00:00:00,2026-05-22 00:00:00,Active,Mastercard,2031-05-19 00:00:00,2,
CD000342,A0001765,Debit,2024-07-11 00:00:00,2024-07-15 00:00:00,Active,RuPay,2029-07-11 00:00:00,0,
CD000343,A0005911,Debit,2022-01-05 00:00:00,2022-01-06 00:00:00,Expired,Visa,2027-01-05 00:00:00,1,
CD000344,A0004245,Credit,2023-12-14 00:00:00,2023-12-21 00:00:00,Active,Visa,2028-12-14 00:00:00,0,
CD000345,A0005467,Debit,2024-09-07 00:00:00,2024-09-13 00:00:00,Active,RuPay,2029-09-07 00:00:00,0,
CD000346,A0000377,Debit,2024-05-24 00:00:00,2024-05-24 00:00:00,Active,Visa,2029-05-24 00:00:00,0,
CD000347,A0002686,Debit,2026-06-09 00:00:00,2026-06-11 00:00:00,Active,RuPay,2031-06-09 00:00:00,0,
CD000348,A0004969,Debit,2023-11-10 00:00:00,2023-11-17 00:00:00,Active,Mastercard,2028-11-10 00:00:00,0,
CD000349,A0006138,Debit,2022-08-01 00:00:00,2022-08-06 00:00:00,Active,RuPay,2027-08-01 00:00:00,0,
CD000350,A0004670,Debit,2025-06-01 00:00:00,2025-06-01 00:00:00,Active,RuPay,2030-06-01 00:00:00,1,
CD000351,A0003081,Debit,2026-06-21 00:00:00,2026-06-24 00:00:00,Active,Visa,2031-06-21 00:00:00,0,
CD000352,A0005423,Debit,2024-12-27 00:00:00,2024-12-30 00:00:00,Active,Mastercard,2029-12-27 00:00:00,2,
CD000353,A0003358,Credit,2026-05-30 00:00:00,2026-06-04 00:00:00,Inactive,Mastercard,2031-05-30 00:00:00,0,
CD000354,A0001294,Debit,2025-08-30 00:00:00,2025-09-06 00:00:00,Active,Mastercard,2030-08-30 00:00:00,1,
CD000355,A0005678,Debit,2022-05-28 00:00:00,2022-06-04 00:00:00,Active,Visa,2027-05-28 00:00:00,0,
CD000356,A0003718,Debit,2026-06-21 00:00:00,2026-06-26 00:00:00,Active,RuPay,2031-06-21 00:00:00,0,
CD000357,A0000936,Credit,2026-05-30 00:00:00,2026-06-01 00:00:00,Active,Mastercard,2031-05-30 00:00:00,0,
CD000358,A0002768,Debit,2026-06-17 00:00:00,2026-06-23 00:00:00,Active,Visa,2031-06-17 00:00:00,1,
CD000359,A0002277,Debit,2022-05-23 00:00:00,2022-05-24 00:00:00,Blocked,Mastercard,2027-05-23 00:00:00,0,Suspected Fraud
CD000360,A0002811,Debit,2022-05-26 00:00:00,2022-05-26 00:00:00,Expired,RuPay,2027-05-26 00:00:00,0,
CD000361,A0004219,Debit,2023-07-23 00:00:00,2023-07-25 00:00:00,Active,Mastercard,2028-07-23 00:00:00,0,
CD000362,A0003775,Debit,2025-06-07 00:00:00,2025-06-13 00:00:00,Active,RuPay,2030-06-07 00:00:00,0,
CD000363,A0001635,Debit,2022-11-28 00:00:00,2022-11-28 00:00:00,Active,Mastercard,2027-11-28 00:00:00,1,
CD000364,A0002456,Debit,2023-05-27 00:00:00,2023-05-29 00:00:00,Active,Visa,2028-05-27 00:00:00,0,
CD000365,A0004593,Debit,2026-01-16 00:00:00,2026-01-20 00:00:00,Active,RuPay,2031-01-16 00:00:00,0,
CD000366,A0002964,Debit,2025-08-29 00:00:00,2025-09-05 00:00:00,Active,Visa,2030-08-29 00:00:00,1,
CD000367,A0002634,Credit,2023-04-16 00:00:00,2023-04-21 00:00:00,Active,Visa,2028-04-16 00:00:00,0,
CD000368,A0003408,Debit,2025-10-14 00:00:00,2025-10-21 00:00:00,Active,Mastercard,2030-10-14 00:00:00,0,
CD000369,A0000224,Debit,2023-02-03 00:00:00,2023-02-03 00:00:00,Active,RuPay,2028-02-03 00:00:00,0,
CD000370,A0001214,Credit,2024-02-23 00:00:00,2024-03-01 00:00:00,Blocked,Mastercard,2029-02-23 00:00:00,0,Lost
CD000371,A0004559,Debit,2025-08-07 00:00:00,2025-08-08 00:00:00,Expired,Visa,2030-08-07 00:00:00,0,
CD000372,A0001837,Debit,2026-04-28 00:00:00,2026-05-03 00:00:00,Inactive,RuPay,2031-04-28 00:00:00,0,
CD000373,A0003674,Credit,2024-07-05 00:00:00,2024-07-07 00:00:00,Expired,Visa,2029-07-05 00:00:00,0,
CD000374,A0001607,Credit,2026-04-12 00:00:00,2026-04-15 00:00:00,Blocked,Visa,2031-04-12 00:00:00,0,Lost
CD000375,A0003971,Debit,2026-04-06 00:00:00,2026-04-09 00:00:00,Expired,Visa,2031-04-06 00:00:00,0,
CD000376,A0005072,Debit,2024-02-02 00:00:00,2024-02-08 00:00:00,Inactive,Visa,2029-02-02 00:00:00,0,
CD000377,A0003022,Credit,2023-08-22 00:00:00,2023-08-22 00:00:00,Inactive,Visa,2028-08-22 00:00:00,1,
CD000378,A0005388,Debit,2023-10-26 00:00:00,2023-10-29 00:00:00,Active,RuPay,2028-10-26 00:00:00,0,
CD000379,A0002166,Credit,2022-01-06 00:00:00,2022-01-10 00:00:00,Active,RuPay,2027-01-06 00:00:00,0,
CD000380,A0001527,Credit,2023-03-05 00:00:00,2023-03-06 00:00:00,Inactive,RuPay,2028-03-05 00:00:00,2,
CD000381,A0001937,Debit,2023-01-29 00:00:00,2023-01-30 00:00:00,Active,Mastercard,2028-01-29 00:00:00,1,
CD000382,A0004661,Debit,2023-01-20 00:00:00,2023-01-26 00:00:00,Active,RuPay,2028-01-20 00:00:00,0,
CD000383,A0002727,Debit,2025-05-12 00:00:00,2025-05-12 00:00:00,Active,Visa,2030-05-12 00:00:00,0,
CD000384,A0003186,Debit,2023-07-30 00:00:00,2023-08-01 00:00:00,Active,Mastercard,2028-07-30 00:00:00,1,
CD000385,A0004703,Debit,2025-09-26 00:00:00,2025-10-03 00:00:00,Active,Visa,2030-09-26 00:00:00,1,
CD000386,A0002951,Debit,2025-08-01 00:00:00,2025-08-05 00:00:00,Expired,Mastercard,2030-08-01 00:00:00,0,
CD000387,A0001367,Debit,2022-06-16 00:00:00,2022-06-16 00:00:00,Active,Mastercard,2027-06-16 00:00:00,0,
CD000388,A0001701,Debit,2024-09-05 00:00:00,2024-09-11 00:00:00,Active,Visa,2029-09-05 00:00:00,1,
CD000389,A0002142,Debit,2025-03-13 00:00:00,2025-03-15 00:00:00,Inactive,Visa,2030-03-13 00:00:00,0,
CD000390,A0003890,Debit,2022-09-08 00:00:00,2022-09-08 00:00:00,Active,Visa,2027-09-08 00:00:00,2,
CD000391,A0003665,Debit,2025-10-17 00:00:00,2025-10-23 00:00:00,Inactive,RuPay,2030-10-17 00:00:00,0,
CD000392,A0004531,Debit,2026-02-15 00:00:00,2026-02-15 00:00:00,Active,Visa,2031-02-15 00:00:00,0,
CD000393,A0004343,Credit,2022-02-06 00:00:00,2022-02-11 00:00:00,Active,Mastercard,2027-02-06 00:00:00,0,
CD000394,A0000032,Debit,2024-04-12 00:00:00,2024-04-12 00:00:00,Inactive,Visa,2029-04-12 00:00:00,0,
CD000395,A0002204,Debit,2025-01-12 00:00:00,2025-01-15 00:00:00,Active,Visa,2030-01-12 00:00:00,0,
CD000396,A0001921,Debit,2023-12-04 00:00:00,2023-12-05 00:00:00,Active,Mastercard,2028-12-04 00:00:00,0,
CD000397,A0001724,Debit,2023-03-09 00:00:00,2023-03-16 00:00:00,Active,Mastercard,2028-03-09 00:00:00,0,
CD000398,A0005646,Debit,2023-07-15 00:00:00,2023-07-17 00:00:00,Active,RuPay,2028-07-15 00:00:00,1,
CD000399,A0003593,Credit,2024-11-26 00:00:00,2024-11-28 00:00:00,Active,Visa,2029-11-26 00:00:00,1,
CD000400,A0001596,Credit,2024-04-06 00:00:00,2024-04-13 00:00:00,Active,Mastercard,2029-04-06 00:00:00,0,
CD000401,A0005430,Credit,2022-11-25 00:00:00,2022-11-29 00:00:00,Active,Mastercard,2027-11-25 00:00:00,0,
CD000402,A0005662,Credit,2026-01-17 00:00:00,2026-01-21 00:00:00,Active,RuPay,2031-01-17 00:00:00,2,
CD000403,A0000927,Debit,2025-07-11 00:00:00,2025-07-11 00:00:00,Active,RuPay,2030-07-11 00:00:00,0,
CD000404,A0001018,Debit,2023-09-18 00:00:00,2023-09-18 00:00:00,Active,Mastercard,2028-09-18 00:00:00,1,
CD000405,A0000122,Credit,2022-03-04 00:00:00,2022-03-07 00:00:00,Active,Mastercard,2027-03-04 00:00:00,0,
CD000406,A0000753,Credit,2023-03-13 00:00:00,2023-03-20 00:00:00,Active,RuPay,2028-03-13 00:00:00,0,
CD000407,A0004097,Debit,2023-12-25 00:00:00,2023-12-25 00:00:00,Active,RuPay,2028-12-25 00:00:00,0,
CD000408,A0000475,Debit,2026-01-14 00:00:00,2026-01-18 00:00:00,Active,Visa,2031-01-14 00:00:00,0,
CD000409,A0003865,Credit,2023-05-09 00:00:00,2023-05-15 00:00:00,Inactive,RuPay,2028-05-09 00:00:00,1,
CD000410,A0002789,Debit,2022-09-19 00:00:00,2022-09-20 00:00:00,Active,Mastercard,2027-09-19 00:00:00,0,
CD000411,A0004357,Debit,2023-12-13 00:00:00,2023-12-14 00:00:00,Active,Visa,2028-12-13 00:00:00,0,
CD000412,A0005035,Debit,2024-04-26 00:00:00,2024-05-01 00:00:00,Active,RuPay,2029-04-26 00:00:00,0,
CD000413,A0004191,Debit,2025-06-12 00:00:00,2025-06-14 00:00:00,Active,Mastercard,2030-06-12 00:00:00,2,
CD000414,A0006208,Debit,2026-01-23 00:00:00,2026-01-23 00:00:00,Active,RuPay,2031-01-23 00:00:00,0,
CD000415,A0001659,Debit,2024-07-26 00:00:00,2024-08-02 00:00:00,Active,Mastercard,2029-07-26 00:00:00,0,
CD000416,A0005633,Debit,2024-02-21 00:00:00,2024-02-24 00:00:00,Active,Mastercard,2029-02-21 00:00:00,0,
CD000417,A0000900,Debit,2024-04-09 00:00:00,2024-04-09 00:00:00,Active,RuPay,2029-04-09 00:00:00,0,
CD000418,A0004183,Credit,2024-05-22 00:00:00,2024-05-22 00:00:00,Active,RuPay,2029-05-22 00:00:00,0,
CD000419,A0002118,Debit,2022-05-05 00:00:00,2022-05-12 00:00:00,Active,Visa,2027-05-05 00:00:00,0,
CD000420,A0003603,Credit,2022-12-06 00:00:00,2022-12-10 00:00:00,Expired,Visa,2027-12-06 00:00:00,0,
CD000421,A0004006,Debit,2022-05-31 00:00:00,2022-06-04 00:00:00,Active,RuPay,2027-05-31 00:00:00,0,
CD000422,A0004660,Credit,2026-03-29 00:00:00,2026-04-02 00:00:00,Active,RuPay,2031-03-29 00:00:00,0,
CD000423,A0005078,Debit,2024-12-28 00:00:00,2024-12-28 00:00:00,Active,Mastercard,2029-12-28 00:00:00,0,
CD000424,A0003265,Debit,2023-05-06 00:00:00,2023-05-12 00:00:00,Active,Visa,2028-05-06 00:00:00,0,
CD000425,A0000026,Debit,2025-03-18 00:00:00,2025-03-23 00:00:00,Active,Visa,2030-03-18 00:00:00,0,
CD000426,A0000727,Debit,2024-02-23 00:00:00,2024-02-25 00:00:00,Inactive,Visa,2029-02-23 00:00:00,0,
CD000427,A0003230,Credit,2023-04-07 00:00:00,2023-04-09 00:00:00,Active,Mastercard,2028-04-07 00:00:00,0,
CD000428,A0004882,Debit,2025-12-30 00:00:00,2026-01-04 00:00:00,Active,Visa,2030-12-30 00:00:00,2,
