Payment_ID,Loan_ID,Due_Date,Payment_Date,EMI_Amount,Amount_Paid,Payment_Status,Days_Past_Due,Payment_Mode
LP00000244,L000036,2025-10-03 00:00:00,2025-10-03 00:00:00,30225.0,30225.0,Paid,0,NEFT
LP00000245,L000036,2025-11-03 00:00:00,2025-11-03 00:00:00,30225.0,30225.0,Paid,0,NEFT
LP00000246,L000036,2025-12-03 00:00:00,2025-12-03 00:00:00,30225.0,30225.0,Paid,0,Auto Debit
LP00000247,L000036,2026-01-03 00:00:00,2026-01-03 00:00:00,30225.0,30225.0,Paid,0,Auto Debit
LP00000248,L000036,2026-02-03 00:00:00,2026-02-05 00:00:00,30225.0,30225.0,Late,2,Branch
LP00000249,L000036,2026-03-03 00:00:00,2026-03-03 00:00:00,30225.0,30225.0,Paid,0,Branch
LP00000250,L000036,2026-04-03 00:00:00,2026-04-03 00:00:00,30225.0,30225.0,Paid,0,UPI
LP00000251,L000036,2026-05-03 00:00:00,2026-05-03 00:00:00,30225.0,30225.0,Paid,0,Auto Debit
LP00000252,L000036,2026-06-03 00:00:00,2026-06-03 00:00:00,30225.0,30225.0,Paid,0,Auto Debit
LP00000253,L000037,2026-05-27 00:00:00,2026-06-16 00:00:00,3339.6,3339.6,Late,20,NEFT
LP00000254,L000037,2026-06-27 00:00:00,2026-06-27 00:00:00,3339.6,3339.6,Paid,0,UPI
LP00000255,L000039,2023-10-12 00:00:00,2023-10-12 00:00:00,99351.0,99351.0,Paid,0,NEFT
LP00000256,L000039,2023-11-12 00:00:00,2023-11-12 00:00:00,99351.0,99351.0,Paid,0,Branch
LP00000257,L000039,2023-12-12 00:00:00,2023-12-12 00:00:00,99351.0,99351.0,Paid,0,Branch
LP00000258,L000039,2024-01-12 00:00:00,2024-01-12 00:00:00,99351.0,99351.0,Paid,0,Branch
LP00000259,L000039,2024-02-12 00:00:00,2024-02-12 00:00:00,99351.0,99351.0,Paid,0,UPI
LP00000260,L000039,2024-03-12 00:00:00,2024-03-12 00:00:00,99351.0,99351.0,Paid,0,Auto Debit
LP00000261,L000039,2024-04-12 00:00:00,2024-04-22 00:00:00,99351.0,99351.0,Late,10,NEFT
LP00000262,L000041,2023-05-27 00:00:00,2023-05-27 00:00:00,9873.0,9873.0,Paid,0,Auto Debit
LP00000263,L000041,2023-06-27 00:00:00,2023-06-27 00:00:00,9873.0,9873.0,Paid,0,NEFT
LP00000264,L000041,2023-07-27 00:00:00,2023-08-12 00:00:00,9873.0,9873.0,Late,16,Auto Debit
LP00000265,L000041,2023-08-27 00:00:00,2023-08-27 00:00:00,9873.0,9873.0,Paid,0,NEFT
LP00000266,L000041,2023-09-27 00:00:00,2023-09-27 00:00:00,9873.0,9873.0,Paid,0,Branch
LP00000267,L000041,2023-10-27 00:00:00,2023-10-27 00:00:00,9873.0,9873.0,Paid,0,UPI
LP00000268,L000041,2023-11-27 00:00:00,2023-12-19 00:00:00,9873.0,9873.0,Late,22,Branch
LP00000269,L000041,2023-12-27 00:00:00,2023-12-27 00:00:00,9873.0,9873.0,Paid,0,Branch
LP00000270,L000041,2024-01-27 00:00:00,2024-03-14 00:00:00,9873.0,4475.42,Overdue,47,Auto Debit
LP00000271,L000041,2024-02-27 00:00:00,2024-05-16 00:00:00,9873.0,6492.49,Overdue,79,NEFT
LP00000272,L000041,2024-03-27 00:00:00,2024-03-27 00:00:00,9873.0,9873.0,Paid,0,Branch
LP00000273,L000041,2024-04-27 00:00:00,2024-04-27 00:00:00,9873.0,9873.0,Paid,0,Branch
LP00000274,L000041,2024-05-27 00:00:00,2024-05-27 00:00:00,9873.0,9873.0,Paid,0,Auto Debit
LP00000275,L000041,2024-06-27 00:00:00,2024-06-27 00:00:00,9873.0,9873.0,Paid,0,Branch
LP00000276,L000041,2024-07-27 00:00:00,2024-07-27 00:00:00,9873.0,9873.0,Paid,0,NEFT
LP00000277,L000041,2024-08-27 00:00:00,2024-08-27 00:00:00,9873.0,9873.0,Paid,0,UPI
LP00000278,L000041,2024-09-27 00:00:00,2024-09-27 00:00:00,9873.0,9873.0,Paid,0,UPI
LP00000279,L000042,2025-08-20 00:00:00,2025-08-20 00:00:00,6365.25,6365.25,Paid,0,Auto Debit
LP00000280,L000042,2025-09-20 00:00:00,2025-09-20 00:00:00,6365.25,6365.25,Paid,0,UPI
LP00000281,L000042,2025-10-20 00:00:00,2025-10-20 00:00:00,6365.25,6365.25,Paid,0,Branch
LP00000282,L000042,2025-11-20 00:00:00,2025-11-20 00:00:00,6365.25,6365.25,Paid,0,Auto Debit
LP00000283,L000042,2025-12-20 00:00:00,2026-02-22 00:00:00,6365.25,3600.4,Overdue,64,NEFT
LP00000284,L000044,2023-08-09 00:00:00,2023-09-12 00:00:00,10854.0,6846.45,Overdue,34,Branch
LP00000285,L000044,2023-09-09 00:00:00,2023-09-09 00:00:00,10854.0,10854.0,Paid,0,UPI
LP00000286,L000044,2023-10-09 00:00:00,2023-10-09 00:00:00,10854.0,10854.0,Paid,0,Branch
LP00000287,L000044,2023-11-09 00:00:00,2023-11-09 00:00:00,10854.0,10854.0,Paid,0,Auto Debit
LP00000288,L000044,2023-12-09 00:00:00,2023-12-09 00:00:00,10854.0,10854.0,Paid,0,Branch
LP00000289,L000044,2024-01-09 00:00:00,2024-01-09 00:00:00,10854.0,10854.0,Paid,0,UPI
LP00000290,L000044,2024-02-09 00:00:00,2024-02-09 00:00:00,10854.0,10854.0,Paid,0,UPI
LP00000291,L000044,2024-03-09 00:00:00,2024-03-09 00:00:00,10854.0,10854.0,Paid,0,UPI
LP00000292,L000045,2025-06-10 00:00:00,2025-09-14 00:00:00,1000.0,659.45,Overdue,96,UPI
LP00000293,L000045,2025-07-10 00:00:00,2025-07-10 00:00:00,1000.0,1000.0,Paid,0,Auto Debit
LP00000294,L000045,2025-08-10 00:00:00,2025-08-10 00:00:00,1000.0,1000.0,Paid,0,Auto Debit
LP00000295,L000045,2025-09-10 00:00:00,2025-10-31 00:00:00,1000.0,630.27,Overdue,51,Branch
LP00000296,L000045,2025-10-10 00:00:00,2025-10-10 00:00:00,1000.0,1000.0,Paid,0,Auto Debit
LP00000297,L000045,2025-11-10 00:00:00,2025-11-10 00:00:00,1000.0,1000.0,Paid,0,UPI
LP00000298,L000045,2025-12-10 00:00:00,2025-12-10 00:00:00,1000.0,1000.0,Paid,0,NEFT
LP00000299,L000045,2026-01-10 00:00:00,2026-01-10 00:00:00,1000.0,1000.0,Paid,0,Branch
LP00000300,L000045,2026-02-10 00:00:00,2026-05-05 00:00:00,1000.0,526.76,Overdue,84,NEFT
LP00000301,L000045,2026-03-10 00:00:00,2026-03-10 00:00:00,1000.0,1000.0,Paid,0,UPI
LP00000302,L000045,2026-04-10 00:00:00,2026-04-10 00:00:00,1000.0,1000.0,Paid,0,NEFT
LP00000303,L000045,2026-05-10 00:00:00,2026-05-10 00:00:00,1000.0,1000.0,Paid,0,Branch
LP00000304,L000045,2026-06-10 00:00:00,2026-06-14 00:00:00,1000.0,1000.0,Late,4,Auto Debit
LP00000305,L000045,2026-07-10 00:00:00,2026-07-10 00:00:00,1000.0,1000.0,Paid,0,UPI
LP00000306,L000046,2024-12-19 00:00:00,2024-12-19 00:00:00,28134.0,28134.0,Paid,0,Branch
LP00000307,L000046,2025-01-19 00:00:00,2025-01-19 00:00:00,28134.0,28134.0,Paid,0,Auto Debit
LP00000308,L000046,2025-02-19 00:00:00,2025-02-19 00:00:00,28134.0,28134.0,Paid,0,NEFT
LP00000309,L000046,2025-03-19 00:00:00,2025-03-19 00:00:00,28134.0,28134.0,Paid,0,UPI
LP00000310,L000046,2025-04-19 00:00:00,2025-04-19 00:00:00,28134.0,28134.0,Paid,0,Auto Debit
LP00000311,L000046,2025-05-19 00:00:00,2025-05-19 00:00:00,28134.0,28134.0,Paid,0,NEFT
LP00000312,L000046,2025-06-19 00:00:00,2025-06-19 00:00:00,28134.0,28134.0,Paid,0,Branch
LP00000313,L000046,2025-07-19 00:00:00,2025-07-19 00:00:00,28134.0,28134.0,Paid,0,Branch
LP00000314,L000046,2025-08-19 00:00:00,2025-08-19 00:00:00,28134.0,28134.0,Paid,0,Branch
LP00000315,L000046,2025-09-19 00:00:00,2025-09-19 00:00:00,28134.0,28134.0,Paid,0,UPI
LP00000316,L000046,2025-10-19 00:00:00,2025-12-11 00:00:00,28134.0,19092.68,Overdue,53,UPI
LP00000317,L000046,2025-11-19 00:00:00,2025-11-19 00:00:00,28134.0,28134.0,Paid,0,NEFT
LP00000318,L000047,2025-07-17 00:00:00,2025-07-17 00:00:00,127728.0,127728.0,Paid,0,Auto Debit
LP00000319,L000047,2025-08-17 00:00:00,2025-08-17 00:00:00,127728.0,127728.0,Paid,0,NEFT
LP00000320,L000047,2025-09-17 00:00:00,2025-09-17 00:00:00,127728.0,127728.0,Paid,0,Auto Debit
LP00000321,L000047,2025-10-17 00:00:00,2025-10-17 00:00:00,127728.0,127728.0,Paid,0,Auto Debit
LP00000322,L000047,2025-11-17 00:00:00,2025-11-17 00:00:00,127728.0,127728.0,Paid,0,Auto Debit
LP00000323,L000047,2025-12-17 00:00:00,2025-12-17 00:00:00,127728.0,127728.0,Paid,0,NEFT
LP00000324,L000047,2026-01-17 00:00:00,2026-01-17 00:00:00,127728.0,127728.0,Paid,0,UPI
LP00000325,L000047,2026-02-17 00:00:00,2026-02-17 00:00:00,127728.0,127728.0,Paid,0,Auto Debit
LP00000326,L000047,2026-03-17 00:00:00,2026-05-16 00:00:00,127728.0,76645.24,Overdue,60,NEFT
LP00000327,L000047,2026-04-17 00:00:00,2026-06-22 00:00:00,127728.0,85777.53,Overdue,66,UPI
LP00000328,L000048,2024-05-13 00:00:00,2024-05-13 00:00:00,87043.5,87043.5,Paid,0,NEFT
LP00000329,L000048,2024-06-13 00:00:00,2024-06-13 00:00:00,87043.5,87043.5,Paid,0,Branch
LP00000330,L000048,2024-07-13 00:00:00,2024-08-08 00:00:00,87043.5,87043.5,Late,26,Auto Debit
LP00000331,L000048,2024-08-13 00:00:00,2024-08-13 00:00:00,87043.5,87043.5,Paid,0,NEFT
LP00000332,L000048,2024-09-13 00:00:00,2024-09-13 00:00:00,87043.5,87043.5,Paid,0,Auto Debit
LP00000333,L000048,2024-10-13 00:00:00,2024-12-04 00:00:00,87043.5,57951.81,Overdue,52,UPI
LP00000334,L000048,2024-11-13 00:00:00,2025-02-11 00:00:00,87043.5,69167.75,Overdue,90,Branch
LP00000335,L000048,2024-12-13 00:00:00,2024-12-13 00:00:00,87043.5,87043.5,Paid,0,Branch
LP00000336,L000048,2025-01-13 00:00:00,2025-01-13 00:00:00,87043.5,87043.5,Paid,0,NEFT
LP00000337,L000049,2024-05-18 00:00:00,2024-05-18 00:00:00,105153.0,105153.0,Paid,0,NEFT
LP00000338,L000049,2024-06-18 00:00:00,2024-06-18 00:00:00,105153.0,105153.0,Paid,0,UPI
LP00000339,L000049,2024-07-18 00:00:00,2024-07-18 00:00:00,105153.0,105153.0,Paid,0,UPI
LP00000340,L000049,2024-08-18 00:00:00,2024-08-18 00:00:00,105153.0,105153.0,Paid,0,Auto Debit
LP00000341,L000049,2024-09-18 00:00:00,2024-09-18 00:00:00,105153.0,105153.0,Paid,0,Branch
LP00000342,L000049,2024-10-18 00:00:00,2024-10-18 00:00:00,105153.0,105153.0,Paid,0,Auto Debit
LP00000343,L000049,2024-11-18 00:00:00,2024-11-18 00:00:00,105153.0,105153.0,Paid,0,Branch
LP00000344,L000050,2024-03-28 00:00:00,2024-03-28 00:00:00,79560.0,79560.0,Paid,0,NEFT
LP00000345,L000050,2024-04-28 00:00:00,2024-04-28 00:00:00,79560.0,79560.0,Paid,0,UPI
LP00000346,L000050,2024-05-28 00:00:00,2024-05-28 00:00:00,79560.0,79560.0,Paid,0,NEFT
LP00000347,L000050,2024-06-28 00:00:00,2024-06-28 00:00:00,79560.0,79560.0,Paid,0,UPI
LP00000348,L000050,2024-07-28 00:00:00,2024-07-28 00:00:00,79560.0,79560.0,Paid,0,Branch
LP00000349,L000050,2024-08-28 00:00:00,2024-08-28 00:00:00,79560.0,79560.0,Paid,0,Branch
LP00000350,L000050,2024-09-28 00:00:00,2024-09-28 00:00:00,79560.0,79560.0,Paid,0,UPI
LP00000351,L000050,2024-10-28 00:00:00,2024-10-28 00:00:00,79560.0,79560.0,Paid,0,NEFT
LP00000352,L000050,2024-11-28 00:00:00,2024-11-28 00:00:00,79560.0,79560.0,Paid,0,UPI
LP00000353,L000050,2024-12-28 00:00:00,2024-12-28 00:00:00,79560.0,79560.0,Paid,0,Auto Debit
LP00000354,L000050,2025-01-28 00:00:00,2025-01-28 00:00:00,79560.0,79560.0,Paid,0,NEFT
LP00000355,L000050,2025-02-28 00:00:00,2025-02-28 00:00:00,79560.0,79560.0,Paid,0,NEFT
LP00000356,L000050,2025-03-28 00:00:00,2025-03-28 00:00:00,79560.0,79560.0,Paid,0,Auto Debit
LP00000357,L000051,2026-04-30 00:00:00,2026-04-30 00:00:00,48078.0,48078.0,Paid,0,NEFT
LP00000358,L000051,2026-05-31 00:00:00,2026-05-31 00:00:00,48078.0,48078.0,Paid,0,Branch
LP00000359,L000051,2026-06-30 00:00:00,2026-06-30 00:00:00,48078.0,48078.0,Paid,0,UPI
LP00000360,L000052,2024-03-06 00:00:00,2024-03-06 00:00:00,12883.5,12883.5,Paid,0,Branch
LP00000361,L000052,2024-04-06 00:00:00,2024-04-06 00:00:00,12883.5,12883.5,Paid,0,NEFT
LP00000362,L000052,2024-05-06 00:00:00,2024-05-06 00:00:00,12883.5,12883.5,Paid,0,Branch
LP00000363,L000052,2024-06-06 00:00:00,2024-06-06 00:00:00,12883.5,12883.5,Paid,0,Auto Debit
LP00000364,L000052,2024-07-06 00:00:00,2024-07-06 00:00:00,12883.5,12883.5,Paid,0,NEFT
LP00000365,L000052,2024-08-06 00:00:00,2024-08-06 00:00:00,12883.5,12883.5,Paid,0,UPI
LP00000366,L000052,2024-09-06 00:00:00,2024-09-06 00:00:00,12883.5,12883.5,Paid,0,UPI
LP00000367,L000054,2025-04-05 00:00:00,2025-04-05 00:00:00,1772.1,1772.1,Paid,0,UPI
LP00000368,L000054,2025-05-05 00:00:00,2025-05-05 00:00:00,1772.1,1772.1,Paid,0,Auto Debit
LP00000369,L000054,2025-06-05 00:00:00,2025-06-05 00:00:00,1772.1,1772.1,Paid,0,UPI
LP00000370,L000054,2025-07-05 00:00:00,2025-07-05 00:00:00,1772.1,1772.1,Paid,0,Branch
LP00000371,L000054,2025-08-05 00:00:00,2025-08-05 00:00:00,1772.1,1772.1,Paid,0,Branch
LP00000372,L000054,2025-09-05 00:00:00,2025-09-05 00:00:00,1772.1,1772.1,Paid,0,NEFT
LP00000373,L000055,2023-03-18 00:00:00,2023-03-18 00:00:00,1203.75,1203.75,Paid,0,UPI
LP00000374,L000055,2023-04-18 00:00:00,2023-04-20 00:00:00,1203.75,1203.75,Late,2,Auto Debit
LP00000375,L000055,2023-05-18 00:00:00,2023-08-09 00:00:00,1203.75,1047.08,Overdue,83,Branch
LP00000376,L000055,2023-06-18 00:00:00,2023-06-18 00:00:00,1203.75,1203.75,Paid,0,NEFT
LP00000377,L000055,2023-07-18 00:00:00,2023-07-18 00:00:00,1203.75,1203.75,Paid,0,Branch
LP00000378,L000055,2023-08-18 00:00:00,2023-08-18 00:00:00,1203.75,1203.75,Paid,0,Branch
LP00000379,L000055,2023-09-18 00:00:00,2023-09-18 00:00:00,1203.75,1203.75,Paid,0,NEFT
LP00000380,L000055,2023-10-18 00:00:00,2023-12-10 00:00:00,1203.75,566.57,Overdue,53,Branch
LP00000381,L000055,2023-11-18 00:00:00,2024-02-25 00:00:00,1203.75,840.49,Overdue,99,Branch
LP00000382,L000055,2023-12-18 00:00:00,2023-12-18 00:00:00,1203.75,1203.75,Paid,0,Auto Debit
LP00000383,L000055,2024-01-18 00:00:00,2024-01-18 00:00:00,1203.75,1203.75,Paid,0,NEFT
LP00000384,L000055,2024-02-18 00:00:00,2024-02-18 00:00:00,1203.75,1203.75,Paid,0,NEFT
LP00000385,L000055,2024-03-18 00:00:00,2024-03-18 00:00:00,1203.75,1203.75,Paid,0,UPI
LP00000386,L000055,2024-04-18 00:00:00,2024-04-18 00:00:00,1203.75,1203.75,Paid,0,Branch
LP00000387,L000055,2024-05-18 00:00:00,2024-05-18 00:00:00,1203.75,1203.75,Paid,0,Auto Debit
LP00000388,L000055,2024-06-18 00:00:00,2024-06-18 00:00:00,1203.75,1203.75,Paid,0,UPI
LP00000389,L000057,2025-10-29 00:00:00,2025-10-29 00:00:00,8947.35,8947.35,Paid,0,NEFT
LP00000390,L000057,2025-11-29 00:00:00,2025-11-29 00:00:00,8947.35,8947.35,Paid,0,Auto Debit
LP00000391,L000057,2025-12-29 00:00:00,2025-12-29 00:00:00,8947.35,8947.35,Paid,0,NEFT
LP00000392,L000057,2026-01-29 00:00:00,2026-01-29 00:00:00,8947.35,8947.35,Paid,0,Branch
LP00000393,L000057,2026-02-28 00:00:00,2026-02-28 00:00:00,8947.35,8947.35,Paid,0,UPI
LP00000394,L000057,2026-03-29 00:00:00,2026-03-29 00:00:00,8947.35,8947.35,Paid,0,UPI
LP00000395,L000057,2026-04-29 00:00:00,2026-04-29 00:00:00,8947.35,8947.35,Paid,0,Branch
LP00000396,L000057,2026-05-29 00:00:00,2026-05-29 00:00:00,8947.35,8947.35,Paid,0,Branch
LP00000397,L000057,2026-06-29 00:00:00,2026-06-29 00:00:00,8947.35,8947.35,Paid,0,NEFT
LP00000398,L000059,2024-11-12 00:00:00,2024-11-12 00:00:00,50502.0,50502.0,Paid,0,UPI
LP00000399,L000059,2024-12-12 00:00:00,2024-12-12 00:00:00,50502.0,50502.0,Paid,0,UPI
LP00000400,L000059,2025-01-12 00:00:00,2025-01-12 00:00:00,50502.0,50502.0,Paid,0,UPI
LP00000401,L000059,2025-02-12 00:00:00,2025-02-12 00:00:00,50502.0,50502.0,Paid,0,UPI
LP00000402,L000059,2025-03-12 00:00:00,2025-03-12 00:00:00,50502.0,50502.0,Paid,0,Auto Debit
LP00000403,L000059,2025-04-12 00:00:00,2025-04-12 00:00:00,50502.0,50502.0,Paid,0,NEFT
LP00000404,L000059,2025-05-12 00:00:00,2025-06-11 00:00:00,50502.0,50502.0,Late,30,Auto Debit
LP00000405,L000059,2025-06-12 00:00:00,2025-06-12 00:00:00,50502.0,50502.0,Paid,0,UPI
LP00000406,L000059,2025-07-12 00:00:00,2025-07-12 00:00:00,50502.0,50502.0,Paid,0,Branch
LP00000407,L000059,2025-08-12 00:00:00,2025-08-12 00:00:00,50502.0,50502.0,Paid,0,Branch
LP00000408,L000059,2025-09-12 00:00:00,2025-09-12 00:00:00,50502.0,50502.0,Paid,0,UPI
LP00000409,L000059,2025-10-12 00:00:00,2025-10-12 00:00:00,50502.0,50502.0,Paid,0,Auto Debit
LP00000410,L000059,2025-11-12 00:00:00,2025-11-12 00:00:00,50502.0,50502.0,Paid,0,Auto Debit
LP00000411,L000059,2025-12-12 00:00:00,2026-03-04 00:00:00,50502.0,45686.68,Overdue,82,NEFT
LP00000412,L000060,2024-03-20 00:00:00,2024-03-20 00:00:00,4020.6,4020.6,Paid,0,Branch
LP00000413,L000060,2024-04-20 00:00:00,2024-04-20 00:00:00,4020.6,4020.6,Paid,0,UPI
LP00000414,L000060,2024-05-20 00:00:00,2024-05-20 00:00:00,4020.6,4020.6,Paid,0,Auto Debit
LP00000415,L000060,2024-06-20 00:00:00,2024-06-20 00:00:00,4020.6,4020.6,Paid,0,Auto Debit
LP00000416,L000060,2024-07-20 00:00:00,2024-07-20 00:00:00,4020.6,4020.6,Paid,0,NEFT
LP00000417,L000060,2024-08-20 00:00:00,2024-08-20 00:00:00,4020.6,4020.6,Paid,0,Branch
LP00000418,L000060,2024-09-20 00:00:00,2024-09-20 00:00:00,4020.6,4020.6,Paid,0,UPI
LP00000419,L000060,2024-10-20 00:00:00,2025-01-09 00:00:00,4020.6,3714.56,Overdue,81,Branch
LP00000420,L000060,2024-11-20 00:00:00,2025-02-14 00:00:00,4020.6,2541.91,Overdue,86,UPI
LP00000421,L000060,2024-12-20 00:00:00,2025-02-08 00:00:00,4020.6,2999.67,Overdue,50,Auto Debit
LP00000422,L000060,2025-01-20 00:00:00,2025-01-20 00:00:00,4020.6,4020.6,Paid,0,Auto Debit
LP00000423,L000060,2025-02-20 00:00:00,2025-02-20 00:00:00,4020.6,4020.6,Paid,0,UPI
LP00000424,L000060,2025-03-20 00:00:00,2025-03-20 00:00:00,4020.6,4020.6,Paid,0,Branch
LP00000425,L000060,2025-04-20 00:00:00,2025-04-20 00:00:00,4020.6,4020.6,Paid,0,Branch
LP00000426,L000060,2025-05-20 00:00:00,2025-05-20 00:00:00,4020.6,4020.6,Paid,0,NEFT
LP00000427,L000060,2025-06-20 00:00:00,2025-09-07 00:00:00,4020.6,3428.86,Overdue,79,UPI
LP00000428,L000061,2025-12-23 00:00:00,2025-12-23 00:00:00,5490.0,5490.0,Paid,0,Branch
LP00000429,L000061,2026-01-23 00:00:00,2026-01-23 00:00:00,5490.0,5490.0,Paid,0,Auto Debit
LP00000430,L000061,2026-02-23 00:00:00,2026-03-27 00:00:00,5490.0,4891.29,Overdue,32,Branch
LP00000431,L000061,2026-03-23 00:00:00,2026-03-23 00:00:00,5490.0,5490.0,Paid,0,Branch
LP00000432,L000061,2026-04-23 00:00:00,2026-04-23 00:00:00,5490.0,5490.0,Paid,0,NEFT
LP00000433,L000061,2026-05-23 00:00:00,2026-05-23 00:00:00,5490.0,5490.0,Paid,0,Branch
LP00000434,L000061,2026-06-23 00:00:00,2026-06-23 00:00:00,5490.0,5490.0,Paid,0,NEFT
LP00000435,L000063,2024-03-29 00:00:00,2024-03-29 00:00:00,4478.4,4478.4,Paid,0,Auto Debit
LP00000436,L000063,2024-04-29 00:00:00,2024-04-29 00:00:00,4478.4,4478.4,Paid,0,Auto Debit
LP00000437,L000063,2024-05-29 00:00:00,2024-05-29 00:00:00,4478.4,4478.4,Paid,0,Auto Debit
LP00000438,L000063,2024-06-29 00:00:00,2024-06-29 00:00:00,4478.4,4478.4,Paid,0,Auto Debit
LP00000439,L000063,2024-07-29 00:00:00,2024-07-29 00:00:00,4478.4,4478.4,Paid,0,Auto Debit
LP00000440,L000063,2024-08-29 00:00:00,2024-08-29 00:00:00,4478.4,4478.4,Paid,0,Branch
LP00000441,L000063,2024-09-29 00:00:00,2024-09-29 00:00:00,4478.4,4478.4,Paid,0,UPI
LP00000442,L000063,2024-10-29 00:00:00,2024-10-29 00:00:00,4478.4,4478.4,Paid,0,Auto Debit
LP00000443,L000063,2024-11-29 00:00:00,2024-11-29 00:00:00,4478.4,4478.4,Paid,0,Branch
LP00000444,L000063,2024-12-29 00:00:00,2024-12-29 00:00:00,4478.4,4478.4,Paid,0,NEFT
LP00000445,L000063,2025-01-29 00:00:00,2025-01-29 00:00:00,4478.4,4478.4,Paid,0,Auto Debit
LP00000446,L000063,2025-02-28 00:00:00,2025-02-28 00:00:00,4478.4,4478.4,Paid,0,UPI
LP00000447,L000063,2025-03-29 00:00:00,2025-05-20 00:00:00,4478.4,4212.58,Overdue,52,Branch
LP00000448,L000063,2025-04-29 00:00:00,2025-04-29 00:00:00,4478.4,4478.4,Paid,0,Branch
LP00000449,L000066,2023-09-06 00:00:00,2023-09-06 00:00:00,2998.35,2998.35,Paid,0,Branch
LP00000450,L000066,2023-10-06 00:00:00,2023-10-06 00:00:00,2998.35,2998.35,Paid,0,NEFT
LP00000451,L000066,2023-11-06 00:00:00,2023-11-06 00:00:00,2998.35,2998.35,Paid,0,UPI
LP00000452,L000066,2023-12-06 00:00:00,2023-12-06 00:00:00,2998.35,2998.35,Paid,0,Auto Debit
LP00000453,L000066,2024-01-06 00:00:00,2024-02-08 00:00:00,2998.35,2155.77,Overdue,33,NEFT
LP00000454,L000067,2024-12-02 00:00:00,2024-12-02 00:00:00,5470.2,5470.2,Paid,0,Auto Debit
LP00000455,L000067,2025-01-02 00:00:00,2025-01-02 00:00:00,5470.2,5470.2,Paid,0,UPI
LP00000456,L000067,2025-02-02 00:00:00,2025-02-02 00:00:00,5470.2,5470.2,Paid,0,Branch
LP00000457,L000067,2025-03-02 00:00:00,2025-03-02 00:00:00,5470.2,5470.2,Paid,0,Auto Debit
LP00000458,L000067,2025-04-02 00:00:00,2025-04-02 00:00:00,5470.2,5470.2,Paid,0,Branch
LP00000459,L000067,2025-05-02 00:00:00,2025-05-02 00:00:00,5470.2,5470.2,Paid,0,Branch
LP00000460,L000067,2025-06-02 00:00:00,2025-07-21 00:00:00,5470.2,5136.41,Overdue,49,Auto Debit
LP00000461,L000067,2025-07-02 00:00:00,2025-07-02 00:00:00,5470.2,5470.2,Paid,0,Auto Debit
LP00000462,L000067,2025-08-02 00:00:00,2025-09-06 00:00:00,5470.2,2212.45,Overdue,35,UPI
LP00000463,L000067,2025-09-02 00:00:00,2025-09-02 00:00:00,5470.2,5470.2,Paid,0,Auto Debit
LP00000464,L000067,2025-10-02 00:00:00,2025-10-02 00:00:00,5470.2,5470.2,Paid,0,UPI
LP00000465,L000067,2025-11-02 00:00:00,2025-11-02 00:00:00,5470.2,5470.2,Paid,0,UPI
LP00000466,L000067,2025-12-02 00:00:00,2025-12-02 00:00:00,5470.2,5470.2,Paid,0,Auto Debit
LP00000467,L000067,2026-01-02 00:00:00,2026-01-02 00:00:00,5470.2,5470.2,Paid,0,Branch
LP00000468,L000067,2026-02-02 00:00:00,2026-02-02 00:00:00,5470.2,5470.2,Paid,0,NEFT
LP00000469,L000067,2026-03-02 00:00:00,2026-03-02 00:00:00,5470.2,5470.2,Paid,0,Auto Debit
LP00000470,L000067,2026-04-02 00:00:00,2026-04-02 00:00:00,5470.2,5470.2,Paid,0,Auto Debit
LP00000471,L000068,2023-12-28 00:00:00,2023-12-28 00:00:00,9393.0,9393.0,Paid,0,UPI
LP00000472,L000068,2024-01-28 00:00:00,2024-01-28 00:00:00,9393.0,9393.0,Paid,0,UPI
LP00000473,L000068,2024-02-28 00:00:00,2024-02-28 00:00:00,9393.0,9393.0,Paid,0,UPI
LP00000474,L000068,2024-03-28 00:00:00,2024-03-28 00:00:00,9393.0,9393.0,Paid,0,Auto Debit
LP00000475,L000068,2024-04-28 00:00:00,2024-04-28 00:00:00,9393.0,9393.0,Paid,0,NEFT
LP00000476,L000068,2024-05-28 00:00:00,2024-05-28 00:00:00,9393.0,9393.0,Paid,0,Auto Debit
LP00000477,L000068,2024-06-28 00:00:00,2024-06-28 00:00:00,9393.0,9393.0,Paid,0,Auto Debit
LP00000478,L000068,2024-07-28 00:00:00,2024-07-28 00:00:00,9393.0,9393.0,Paid,0,Auto Debit
LP00000479,L000068,2024-08-28 00:00:00,2024-08-28 00:00:00,9393.0,9393.0,Paid,0,NEFT
LP00000480,L000068,2024-09-28 00:00:00,2024-09-28 00:00:00,9393.0,9393.0,Paid,0,NEFT
LP00000481,L000068,2024-10-28 00:00:00,2024-10-28 00:00:00,9393.0,9393.0,Paid,0,UPI
LP00000482,L000068,2024-11-28 00:00:00,2024-11-28 00:00:00,9393.0,9393.0,Paid,0,Branch
LP00000483,L000068,2024-12-28 00:00:00,2024-12-28 00:00:00,9393.0,9393.0,Paid,0,Auto Debit
LP00000484,L000068,2025-01-28 00:00:00,2025-01-28 00:00:00,9393.0,9393.0,Paid,0,UPI
LP00000485,L000068,2025-02-28 00:00:00,2025-02-28 00:00:00,9393.0,9393.0,Paid,0,NEFT
LP00000486,L000068,2025-03-28 00:00:00,2025-05-03 00:00:00,9393.0,7882.64,Overdue,36,Auto Debit
LP00000487,L000068,2025-04-28 00:00:00,2025-06-19 00:00:00,9393.0,5885.6,Overdue,52,NEFT
